CUSTOMER_ID,status,customer_bal,Accessory,Accessory_Status,amount
CUST97932,SUSPENDED,117173,Phone Stand,ACTIVE,2949
CUST97932,SUSPENDED,117173,Earphones,ACTIVE,4353
CUST97932,SUSPENDED,117173,USB Cable,ACTIVE,725
CUST88398,ACTIVE,190848,Earphones,ACTIVE,983
CUST88398,ACTIVE,190848,Power Bank,EXPIRED,4614
CUST88398,ACTIVE,190848,Power Bank,EXPIRED,4868
CUST88398,ACTIVE,190848,Phone Stand,EXPIRED,198
CUST88398,ACTIVE,190848,Phone Stand,EXPIRED,4659
CUST88398,ACTIVE,190848,Smart Watch,ACTIVE,4081
CUST16688,SUSPENDED,302231,Power Bank,PENDING,994
CUST16688,SUSPENDED,302231,Screen Guard,ACTIVE,3757
CUST16688,SUSPENDED,302231,Earphones,EXPIRED,2039
CUST16688,SUSPENDED,302231,Memory Card,EXPIRED,1651
CUST16688,SUSPENDED,302231,Bluetooth Speaker,PENDING,4759
CUST16688,SUSPENDED,302231,Bluetooth Speaker,ACTIVE,3145
CUST16688,SUSPENDED,302231,Screen Guard,EXPIRED,1892
CUST16688,SUSPENDED,302231,Bluetooth Speaker,PENDING,2491
CUST16688,SUSPENDED,302231,Mobile Cover,EXPIRED,845
CUST16688,SUSPENDED,302231,Bluetooth Speaker,ACTIVE,1432
CUST35364,SUSPENDED,115757,Smart Watch,ACTIVE,2307
CUST35364,SUSPENDED,115757,Power Bank,EXPIRED,2218
CUST35364,SUSPENDED,115757,Memory Card,PENDING,4131
CUST35364,SUSPENDED,115757,USB Cable,ACTIVE,4340
CUST35364,SUSPENDED,115757,Phone Stand,PENDING,4477
CUST35364,SUSPENDED,115757,USB Cable,EXPIRED,1574
CUST35364,SUSPENDED,115757,Power Bank,EXPIRED,1670
CUST71103,SUSPENDED,220877,Smart Watch,EXPIRED,759
CUST71103,SUSPENDED,220877,USB Cable,ACTIVE,2844
CUST71103,SUSPENDED,220877,Phone Stand,ACTIVE,2619
CUST71103,SUSPENDED,220877,Screen Guard,EXPIRED,4000
CUST71103,SUSPENDED,220877,USB Cable,ACTIVE,2683
CUST36142,SUSPENDED,398738,Power Bank,PENDING,3273
CUST36142,SUSPENDED,398738,Smart Watch,ACTIVE,407
CUST36142,SUSPENDED,398738,Memory Card,PENDING,946
CUST36142,SUSPENDED,398738,Mobile Cover,ACTIVE,4016
CUST36142,SUSPENDED,398738,Phone Stand,EXPIRED,1724
CUST72840,SUSPENDED,337154,Charger,ACTIVE,4484
CUST72840,SUSPENDED,337154,Earphones,EXPIRED,4423
CUST72840,SUSPENDED,337154,Smart Watch,ACTIVE,1352
CUST72840,SUSPENDED,337154,Mobile Cover,EXPIRED,1411
CUST72840,SUSPENDED,337154,Smart Watch,ACTIVE,1910
CUST72840,SUSPENDED,337154,Screen Guard,ACTIVE,4537
CUST72840,SUSPENDED,337154,Screen Guard,EXPIRED,4319
CUST72840,SUSPENDED,337154,Earphones,PENDING,4554
CUST72840,SUSPENDED,337154,Mobile Cover,PENDING,840
CUST72840,SUSPENDED,337154,Mobile Cover,PENDING,1420
CUST72840,SUSPENDED,337154,Memory Card,PENDING,3306
CUST72840,SUSPENDED,337154,Charger,EXPIRED,3831
CUST72840,SUSPENDED,337154,USB Cable,EXPIRED,1395
CUST72840,SUSPENDED,337154,Screen Guard,PENDING,4370
CUST72840,SUSPENDED,337154,Power Bank,PENDING,4874
CUST97539,INACTIVE,99361,Power Bank,EXPIRED,2481
CUST97539,INACTIVE,99361,Screen Guard,PENDING,3691
CUST97539,INACTIVE,99361,USB Cable,ACTIVE,4656
CUST97539,INACTIVE,99361,Screen Guard,EXPIRED,2724
CUST97539,INACTIVE,99361,Mobile Cover,PENDING,3227
CUST97539,INACTIVE,99361,Phone Stand,PENDING,4280
CUST97539,INACTIVE,99361,Smart Watch,PENDING,2103
CUST97539,INACTIVE,99361,Phone Stand,EXPIRED,4245
CUST27040,ACTIVE,50595,USB Cable,PENDING,2787
CUST27040,ACTIVE,50595,Smart Watch,ACTIVE,3673
CUST27040,ACTIVE,50595,Charger,PENDING,3563
CUST27040,ACTIVE,50595,Mobile Cover,PENDING,998
CUST27040,ACTIVE,50595,Earphones,ACTIVE,1153
CUST27040,ACTIVE,50595,Memory Card,PENDING,3662
CUST27040,ACTIVE,50595,Memory Card,PENDING,3540
CUST27040,ACTIVE,50595,Power Bank,EXPIRED,2097
CUST40815,ACTIVE,248736,Screen Guard,PENDING,3071
CUST40815,ACTIVE,248736,Mobile Cover,EXPIRED,4959
CUST40815,ACTIVE,248736,Phone Stand,ACTIVE,156
CUST40815,ACTIVE,248736,Smart Watch,ACTIVE,4874
CUST40815,ACTIVE,248736,Earphones,ACTIVE,3162
CUST40815,ACTIVE,248736,Mobile Cover,PENDING,3704
CUST40815,ACTIVE,248736,USB Cable,EXPIRED,1326
CUST40815,ACTIVE,248736,Power Bank,PENDING,1553
CUST40815,ACTIVE,248736,Bluetooth Speaker,ACTIVE,3511
CUST40815,ACTIVE,248736,Bluetooth Speaker,PENDING,331
CUST40815,ACTIVE,248736,Smart Watch,EXPIRED,2260
CUST60261,INACTIVE,398850,Earphones,EXPIRED,2571
CUST60261,INACTIVE,398850,Mobile Cover,PENDING,2833
CUST60261,INACTIVE,398850,Smart Watch,PENDING,4466
CUST60261,INACTIVE,398850,Power Bank,EXPIRED,4170
CUST60261,INACTIVE,398850,Bluetooth Speaker,ACTIVE,1165
CUST60261,INACTIVE,398850,Power Bank,EXPIRED,4258
CUST60261,INACTIVE,398850,Bluetooth Speaker,EXPIRED,4277
CUST60261,INACTIVE,398850,Earphones,ACTIVE,3334
CUST60261,INACTIVE,398850,Charger,ACTIVE,1033
CUST40640,INACTIVE,480167,Screen Guard,ACTIVE,4409
CUST40640,INACTIVE,480167,Memory Card,EXPIRED,3240
CUST40640,INACTIVE,480167,Power Bank,ACTIVE,3144
CUST40640,INACTIVE,480167,Bluetooth Speaker,PENDING,3065
CUST40640,INACTIVE,480167,Earphones,ACTIVE,1661
CUST40640,INACTIVE,480167,Phone Stand,ACTIVE,503
CUST40640,INACTIVE,480167,Screen Guard,PENDING,3541
CUST40640,INACTIVE,480167,Phone Stand,ACTIVE,1907
CUST40640,INACTIVE,480167,Bluetooth Speaker,EXPIRED,3173
CUST40640,INACTIVE,480167,Bluetooth Speaker,ACTIVE,4697
CUST40640,INACTIVE,480167,Mobile Cover,EXPIRED,2778
CUST40640,INACTIVE,480167,Memory Card,PENDING,4226
CUST40640,INACTIVE,480167,Power Bank,PENDING,1708
CUST65511,ACTIVE,66428,Screen Guard,PENDING,1336
CUST65511,ACTIVE,66428,Mobile Cover,ACTIVE,1146
CUST65511,ACTIVE,66428,Earphones,EXPIRED,2489
CUST65511,ACTIVE,66428,Power Bank,ACTIVE,4411
CUST65511,ACTIVE,66428,Screen Guard,ACTIVE,2064
CUST65511,ACTIVE,66428,Mobile Cover,PENDING,4790
CUST86229,ACTIVE,72409,Phone Stand,ACTIVE,3563
CUST86229,ACTIVE,72409,Power Bank,PENDING,3337
CUST86229,ACTIVE,72409,Smart Watch,ACTIVE,1894
CUST86229,ACTIVE,72409,Mobile Cover,ACTIVE,1342
CUST86229,ACTIVE,72409,Screen Guard,PENDING,3824
CUST50519,INACTIVE,28029,Screen Guard,EXPIRED,1167
CUST50519,INACTIVE,28029,Bluetooth Speaker,EXPIRED,384
CUST50519,INACTIVE,28029,Memory Card,ACTIVE,3359
CUST50519,INACTIVE,28029,Earphones,EXPIRED,4117
CUST50519,INACTIVE,28029,Screen Guard,EXPIRED,1249
CUST50519,INACTIVE,28029,Bluetooth Speaker,PENDING,3277
CUST50519,INACTIVE,28029,Mobile Cover,PENDING,4099
CUST50519,INACTIVE,28029,Mobile Cover,ACTIVE,2744
CUST50519,INACTIVE,28029,Phone Stand,PENDING,1483
CUST50519,INACTIVE,28029,Power Bank,ACTIVE,2076
CUST44961,SUSPENDED,42097,Bluetooth Speaker,ACTIVE,1591
CUST44961,SUSPENDED,42097,Smart Watch,ACTIVE,3991
CUST44961,SUSPENDED,42097,USB Cable,PENDING,1946
CUST44961,SUSPENDED,42097,Memory Card,PENDING,2332
CUST44961,SUSPENDED,42097,Earphones,EXPIRED,3113
CUST60289,SUSPENDED,223678,Power Bank,ACTIVE,4106
CUST60289,SUSPENDED,223678,Bluetooth Speaker,ACTIVE,3742
CUST60289,SUSPENDED,223678,Power Bank,PENDING,420
CUST60289,SUSPENDED,223678,Screen Guard,ACTIVE,987
CUST60289,SUSPENDED,223678,USB Cable,PENDING,2961
CUST60289,SUSPENDED,223678,USB Cable,EXPIRED,3667
CUST60289,SUSPENDED,223678,Memory Card,PENDING,4233
CUST60289,SUSPENDED,223678,Earphones,ACTIVE,160
CUST60289,SUSPENDED,223678,Smart Watch,ACTIVE,1214
CUST60289,SUSPENDED,223678,Smart Watch,PENDING,1260
CUST60289,SUSPENDED,223678,Mobile Cover,ACTIVE,2133
CUST60289,SUSPENDED,223678,Phone Stand,PENDING,3246
CUST60289,SUSPENDED,223678,Smart Watch,ACTIVE,109
CUST60289,SUSPENDED,223678,Earphones,PENDING,3699
CUST75235,INACTIVE,296522,Memory Card,PENDING,527
CUST75235,INACTIVE,296522,Smart Watch,EXPIRED,2871
CUST75235,INACTIVE,296522,Bluetooth Speaker,PENDING,201
CUST75235,INACTIVE,296522,Phone Stand,PENDING,3050
CUST75235,INACTIVE,296522,Power Bank,PENDING,923
CUST75235,INACTIVE,296522,Memory Card,ACTIVE,2426
CUST49258,ACTIVE,264729,Phone Stand,ACTIVE,3391
CUST49258,ACTIVE,264729,Memory Card,PENDING,2019
CUST49258,ACTIVE,264729,Power Bank,ACTIVE,851
CUST49258,ACTIVE,264729,Screen Guard,EXPIRED,3962
CUST49258,ACTIVE,264729,Memory Card,EXPIRED,1426
CUST49258,ACTIVE,264729,USB Cable,PENDING,4766
CUST49258,ACTIVE,264729,Earphones,PENDING,3274
CUST49258,ACTIVE,264729,USB Cable,EXPIRED,1496
CUST49258,ACTIVE,264729,Bluetooth Speaker,PENDING,3264
CUST49258,ACTIVE,264729,Earphones,EXPIRED,3916
CUST59327,ACTIVE,68632,Memory Card,PENDING,1108
CUST59327,ACTIVE,68632,Mobile Cover,ACTIVE,2594
CUST59327,ACTIVE,68632,Smart Watch,EXPIRED,2673
CUST59327,ACTIVE,68632,Phone Stand,EXPIRED,3083
CUST59327,ACTIVE,68632,Memory Card,PENDING,2458
CUST59327,ACTIVE,68632,Smart Watch,PENDING,3931
CUST59327,ACTIVE,68632,Smart Watch,ACTIVE,3304
CUST59327,ACTIVE,68632,Mobile Cover,PENDING,3276
CUST59327,ACTIVE,68632,Charger,ACTIVE,1470
CUST59327,ACTIVE,68632,Smart Watch,PENDING,2843
CUST59327,ACTIVE,68632,Mobile Cover,PENDING,2818
CUST59327,ACTIVE,68632,USB Cable,PENDING,4206
CUST59327,ACTIVE,68632,Earphones,EXPIRED,3016
CUST59327,ACTIVE,68632,Mobile Cover,EXPIRED,708
CUST64144,INACTIVE,57627,Earphones,ACTIVE,3332
CUST64144,INACTIVE,57627,Power Bank,ACTIVE,3280
CUST64144,INACTIVE,57627,USB Cable,PENDING,2948
CUST64144,INACTIVE,57627,Bluetooth Speaker,EXPIRED,1248
CUST64144,INACTIVE,57627,Phone Stand,ACTIVE,2529
CUST64144,INACTIVE,57627,Memory Card,PENDING,4479
CUST64144,INACTIVE,57627,Phone Stand,ACTIVE,1026
CUST64144,INACTIVE,57627,Earphones,PENDING,1514
CUST64144,INACTIVE,57627,Memory Card,PENDING,3275
CUST64144,INACTIVE,57627,Phone Stand,PENDING,1853
CUST64144,INACTIVE,57627,USB Cable,PENDING,3637
CUST58458,INACTIVE,355747,USB Cable,ACTIVE,1434
CUST58458,INACTIVE,355747,Memory Card,PENDING,2417
CUST58458,INACTIVE,355747,Memory Card,EXPIRED,1478
CUST58458,INACTIVE,355747,Charger,ACTIVE,4031
CUST58458,INACTIVE,355747,Charger,PENDING,1895
CUST58458,INACTIVE,355747,USB Cable,ACTIVE,4072
CUST58458,INACTIVE,355747,Mobile Cover,EXPIRED,1714
CUST58458,INACTIVE,355747,Mobile Cover,ACTIVE,1037
CUST58458,INACTIVE,355747,USB Cable,ACTIVE,2765
CUST19705,INACTIVE,489270,Phone Stand,PENDING,2685
CUST19705,INACTIVE,489270,Screen Guard,PENDING,1181
CUST19705,INACTIVE,489270,Bluetooth Speaker,ACTIVE,4801
CUST19705,INACTIVE,489270,Bluetooth Speaker,ACTIVE,3861
CUST19705,INACTIVE,489270,Screen Guard,PENDING,552
CUST19705,INACTIVE,489270,Bluetooth Speaker,PENDING,4657
CUST19705,INACTIVE,489270,Memory Card,ACTIVE,926
CUST19705,INACTIVE,489270,Mobile Cover,ACTIVE,4407
CUST16369,ACTIVE,401858,USB Cable,ACTIVE,3389
CUST16369,ACTIVE,401858,Earphones,ACTIVE,4771
CUST16369,ACTIVE,401858,Earphones,PENDING,3253
CUST16369,ACTIVE,401858,Power Bank,EXPIRED,2566
CUST16369,ACTIVE,401858,Bluetooth Speaker,ACTIVE,1571
CUST16369,ACTIVE,401858,Screen Guard,EXPIRED,4001
CUST16369,ACTIVE,401858,Power Bank,PENDING,355
CUST16369,ACTIVE,401858,Power Bank,ACTIVE,1046
CUST16369,ACTIVE,401858,Power Bank,PENDING,3415
CUST16369,ACTIVE,401858,Power Bank,ACTIVE,1616
CUST88043,INACTIVE,85418,Power Bank,ACTIVE,4350
CUST88043,INACTIVE,85418,Mobile Cover,ACTIVE,531
CUST88043,INACTIVE,85418,Charger,EXPIRED,2950
CUST88043,INACTIVE,85418,Power Bank,EXPIRED,594
CUST88043,INACTIVE,85418,Charger,PENDING,1855
CUST88043,INACTIVE,85418,USB Cable,EXPIRED,3026
CUST88043,INACTIVE,85418,Mobile Cover,PENDING,1087
CUST88043,INACTIVE,85418,Screen Guard,PENDING,3123
CUST88043,INACTIVE,85418,Screen Guard,ACTIVE,3427
CUST88043,INACTIVE,85418,Phone Stand,EXPIRED,3562
CUST88043,INACTIVE,85418,Memory Card,ACTIVE,4251
CUST88043,INACTIVE,85418,Charger,PENDING,2052
CUST88043,INACTIVE,85418,Mobile Cover,EXPIRED,198
CUST88043,INACTIVE,85418,Mobile Cover,PENDING,2428
CUST23882,ACTIVE,49277,Memory Card,ACTIVE,4387
CUST23882,ACTIVE,49277,Phone Stand,ACTIVE,866
CUST23882,ACTIVE,49277,Power Bank,ACTIVE,4227
CUST23882,ACTIVE,49277,Screen Guard,PENDING,4247
CUST23882,ACTIVE,49277,Charger,PENDING,894
CUST23882,ACTIVE,49277,USB Cable,PENDING,1750
CUST23882,ACTIVE,49277,Mobile Cover,PENDING,1164
CUST23882,ACTIVE,49277,Screen Guard,ACTIVE,2485
CUST23882,ACTIVE,49277,USB Cable,ACTIVE,2791
CUST20721,SUSPENDED,237490,USB Cable,EXPIRED,2172
CUST20721,SUSPENDED,237490,Phone Stand,ACTIVE,2180
CUST20721,SUSPENDED,237490,Charger,ACTIVE,3263
CUST20721,SUSPENDED,237490,Bluetooth Speaker,PENDING,2660
CUST20721,SUSPENDED,237490,Earphones,EXPIRED,2283
CUST20721,SUSPENDED,237490,USB Cable,PENDING,620
CUST20721,SUSPENDED,237490,Screen Guard,EXPIRED,2694
CUST20721,SUSPENDED,237490,Screen Guard,EXPIRED,1653
CUST20721,SUSPENDED,237490,Mobile Cover,EXPIRED,1385
CUST20721,SUSPENDED,237490,Screen Guard,PENDING,1322
CUST20721,SUSPENDED,237490,Smart Watch,ACTIVE,393
CUST20721,SUSPENDED,237490,Charger,PENDING,2931
CUST20721,SUSPENDED,237490,Memory Card,EXPIRED,3522
CUST20721,SUSPENDED,237490,Screen Guard,PENDING,2567
CUST62229,INACTIVE,254618,Mobile Cover,ACTIVE,3979
CUST62229,INACTIVE,254618,Smart Watch,EXPIRED,808
CUST62229,INACTIVE,254618,Memory Card,ACTIVE,4253
CUST62229,INACTIVE,254618,Smart Watch,EXPIRED,947
CUST62229,INACTIVE,254618,Screen Guard,ACTIVE,334
CUST62229,INACTIVE,254618,Memory Card,PENDING,3475
CUST62229,INACTIVE,254618,Mobile Cover,ACTIVE,4663
CUST62229,INACTIVE,254618,Earphones,ACTIVE,206
CUST62229,INACTIVE,254618,Memory Card,PENDING,2869
CUST62229,INACTIVE,254618,USB Cable,EXPIRED,3061
CUST13795,ACTIVE,450988,Phone Stand,ACTIVE,4876
CUST13795,ACTIVE,450988,Memory Card,ACTIVE,2259
CUST13795,ACTIVE,450988,Power Bank,ACTIVE,2129
CUST13795,ACTIVE,450988,USB Cable,PENDING,850
CUST13795,ACTIVE,450988,Phone Stand,PENDING,4274
CUST13795,ACTIVE,450988,Power Bank,ACTIVE,4619
CUST13795,ACTIVE,450988,Memory Card,EXPIRED,232
CUST68920,SUSPENDED,376490,Mobile Cover,EXPIRED,3596
CUST68920,SUSPENDED,376490,Memory Card,ACTIVE,3431
CUST68920,SUSPENDED,376490,Smart Watch,PENDING,4166
CUST68920,SUSPENDED,376490,Mobile Cover,EXPIRED,265
CUST68920,SUSPENDED,376490,Memory Card,EXPIRED,4944
CUST68920,SUSPENDED,376490,Phone Stand,ACTIVE,2816
CUST68920,SUSPENDED,376490,Bluetooth Speaker,EXPIRED,3209
CUST68920,SUSPENDED,376490,Charger,PENDING,4276
CUST68920,SUSPENDED,376490,Phone Stand,EXPIRED,2670
CUST72929,SUSPENDED,384137,Memory Card,EXPIRED,2126
CUST72929,SUSPENDED,384137,Mobile Cover,EXPIRED,2514
CUST72929,SUSPENDED,384137,Memory Card,EXPIRED,3522
CUST72929,SUSPENDED,384137,Memory Card,ACTIVE,3932
CUST72929,SUSPENDED,384137,Power Bank,EXPIRED,3119
CUST25288,SUSPENDED,449438,Power Bank,ACTIVE,2886
CUST25288,SUSPENDED,449438,Bluetooth Speaker,PENDING,3311
CUST25288,SUSPENDED,449438,Phone Stand,EXPIRED,2215
CUST25288,SUSPENDED,449438,Earphones,PENDING,1483
CUST25288,SUSPENDED,449438,Power Bank,ACTIVE,2631
CUST25288,SUSPENDED,449438,Earphones,EXPIRED,1867
CUST25288,SUSPENDED,449438,Mobile Cover,PENDING,2157
CUST25288,SUSPENDED,449438,Bluetooth Speaker,EXPIRED,1021
CUST25288,SUSPENDED,449438,Bluetooth Speaker,PENDING,2340
CUST73526,SUSPENDED,232054,Mobile Cover,EXPIRED,4374
CUST73526,SUSPENDED,232054,USB Cable,PENDING,802
CUST73526,SUSPENDED,232054,Screen Guard,ACTIVE,3964
CUST73526,SUSPENDED,232054,Power Bank,PENDING,120
CUST73526,SUSPENDED,232054,Screen Guard,ACTIVE,4378
CUST73526,SUSPENDED,232054,Memory Card,EXPIRED,1275
CUST73526,SUSPENDED,232054,Screen Guard,ACTIVE,4516
CUST73526,SUSPENDED,232054,Memory Card,PENDING,3468
CUST73526,SUSPENDED,232054,Earphones,PENDING,2214
CUST73526,SUSPENDED,232054,Memory Card,EXPIRED,3092
CUST38842,ACTIVE,226704,Bluetooth Speaker,ACTIVE,1322
CUST38842,ACTIVE,226704,Charger,PENDING,539
CUST38842,ACTIVE,226704,USB Cable,ACTIVE,2930
CUST38842,ACTIVE,226704,Memory Card,EXPIRED,343
CUST38842,ACTIVE,226704,Charger,ACTIVE,365
CUST38842,ACTIVE,226704,Bluetooth Speaker,ACTIVE,161
CUST38842,ACTIVE,226704,Bluetooth Speaker,ACTIVE,3595
CUST38842,ACTIVE,226704,Power Bank,ACTIVE,2143
CUST38842,ACTIVE,226704,USB Cable,EXPIRED,2955
CUST38842,ACTIVE,226704,Screen Guard,ACTIVE,4339
CUST38842,ACTIVE,226704,Power Bank,PENDING,525
CUST38842,ACTIVE,226704,Mobile Cover,EXPIRED,4328
CUST38842,ACTIVE,226704,Phone Stand,PENDING,3484
CUST71065,ACTIVE,371512,Memory Card,PENDING,947
CUST71065,ACTIVE,371512,Smart Watch,PENDING,3697
CUST71065,ACTIVE,371512,Smart Watch,ACTIVE,2113
CUST71065,ACTIVE,371512,Memory Card,EXPIRED,1565
CUST71065,ACTIVE,371512,Mobile Cover,EXPIRED,3285
CUST46414,SUSPENDED,367005,Bluetooth Speaker,PENDING,595
CUST46414,SUSPENDED,367005,Mobile Cover,EXPIRED,4535
CUST46414,SUSPENDED,367005,Phone Stand,PENDING,2075
CUST46414,SUSPENDED,367005,USB Cable,ACTIVE,419
CUST46414,SUSPENDED,367005,Phone Stand,ACTIVE,4070
CUST46414,SUSPENDED,367005,Mobile Cover,PENDING,1189
CUST46414,SUSPENDED,367005,Mobile Cover,ACTIVE,4969
CUST46414,SUSPENDED,367005,Phone Stand,PENDING,982
CUST46414,SUSPENDED,367005,Power Bank,PENDING,4729
CUST46414,SUSPENDED,367005,Bluetooth Speaker,ACTIVE,2993
CUST46414,SUSPENDED,367005,Memory Card,PENDING,735
CUST46414,SUSPENDED,367005,Smart Watch,PENDING,2415
CUST46414,SUSPENDED,367005,Bluetooth Speaker,PENDING,1685
CUST63926,ACTIVE,316989,Power Bank,ACTIVE,4519
CUST63926,ACTIVE,316989,Memory Card,ACTIVE,1816
CUST63926,ACTIVE,316989,Charger,ACTIVE,934
CUST63926,ACTIVE,316989,USB Cable,EXPIRED,181
CUST63926,ACTIVE,316989,Phone Stand,ACTIVE,2796
CUST63926,ACTIVE,316989,USB Cable,ACTIVE,4239
CUST63926,ACTIVE,316989,Memory Card,EXPIRED,2900
CUST63926,ACTIVE,316989,Mobile Cover,PENDING,798
CUST63926,ACTIVE,316989,Memory Card,ACTIVE,1894
CUST63926,ACTIVE,316989,Screen Guard,PENDING,3180
CUST63926,ACTIVE,316989,Screen Guard,EXPIRED,2332
CUST63926,ACTIVE,316989,Power Bank,PENDING,3621
CUST63926,ACTIVE,316989,Charger,EXPIRED,3352
CUST63926,ACTIVE,316989,Charger,ACTIVE,3787
CUST63926,ACTIVE,316989,Smart Watch,PENDING,268
CUST10727,INACTIVE,344494,Charger,ACTIVE,2657
CUST10727,INACTIVE,344494,Power Bank,PENDING,1576
CUST10727,INACTIVE,344494,Mobile Cover,EXPIRED,1849
CUST10727,INACTIVE,344494,Smart Watch,PENDING,4558
CUST10727,INACTIVE,344494,Charger,ACTIVE,3625
CUST10727,INACTIVE,344494,Memory Card,ACTIVE,274
CUST10727,INACTIVE,344494,Smart Watch,EXPIRED,4166
CUST10727,INACTIVE,344494,Charger,EXPIRED,2992
CUST23163,INACTIVE,57473,Phone Stand,PENDING,1728
CUST23163,INACTIVE,57473,Smart Watch,ACTIVE,2386
CUST23163,INACTIVE,57473,Memory Card,PENDING,4870
CUST23163,INACTIVE,57473,Power Bank,PENDING,4194
CUST23163,INACTIVE,57473,Memory Card,EXPIRED,1504
CUST23163,INACTIVE,57473,Smart Watch,PENDING,4806
CUST23163,INACTIVE,57473,Power Bank,ACTIVE,146
CUST23163,INACTIVE,57473,Screen Guard,ACTIVE,3387
CUST23163,INACTIVE,57473,Bluetooth Speaker,PENDING,1372
CUST23163,INACTIVE,57473,Charger,PENDING,4111
CUST23163,INACTIVE,57473,Phone Stand,PENDING,2868
CUST23163,INACTIVE,57473,Phone Stand,ACTIVE,2864
CUST23163,INACTIVE,57473,Mobile Cover,PENDING,4541
CUST26498,ACTIVE,301841,Power Bank,ACTIVE,3577
CUST26498,ACTIVE,301841,USB Cable,PENDING,1707
CUST26498,ACTIVE,301841,Mobile Cover,ACTIVE,4010
CUST26498,ACTIVE,301841,Screen Guard,ACTIVE,146
CUST26498,ACTIVE,301841,Power Bank,EXPIRED,1589
CUST26498,ACTIVE,301841,Charger,EXPIRED,1284
CUST26498,ACTIVE,301841,USB Cable,PENDING,1002
CUST26498,ACTIVE,301841,Charger,PENDING,4533
CUST32524,ACTIVE,284601,Phone Stand,PENDING,3759
CUST32524,ACTIVE,284601,Earphones,EXPIRED,2449
CUST32524,ACTIVE,284601,Bluetooth Speaker,ACTIVE,526
CUST32524,ACTIVE,284601,Bluetooth Speaker,PENDING,781
CUST32524,ACTIVE,284601,Charger,ACTIVE,2204
CUST32524,ACTIVE,284601,Phone Stand,EXPIRED,3116
CUST32524,ACTIVE,284601,Screen Guard,ACTIVE,2855
CUST32524,ACTIVE,284601,Charger,ACTIVE,2682
CUST32524,ACTIVE,284601,Smart Watch,EXPIRED,2660
CUST32524,ACTIVE,284601,Mobile Cover,EXPIRED,822
CUST32524,ACTIVE,284601,Power Bank,ACTIVE,4877
CUST32524,ACTIVE,284601,Bluetooth Speaker,ACTIVE,1958
CUST32524,ACTIVE,284601,Phone Stand,ACTIVE,2925
CUST51985,INACTIVE,180563,Mobile Cover,ACTIVE,4893
CUST51985,INACTIVE,180563,Phone Stand,PENDING,2653
CUST51985,INACTIVE,180563,Charger,PENDING,382
CUST51985,INACTIVE,180563,Smart Watch,PENDING,4553
CUST51985,INACTIVE,180563,Smart Watch,EXPIRED,935
CUST51985,INACTIVE,180563,Mobile Cover,ACTIVE,2200
CUST51985,INACTIVE,180563,Mobile Cover,ACTIVE,507
CUST51985,INACTIVE,180563,Phone Stand,PENDING,703
CUST38197,ACTIVE,442439,Charger,EXPIRED,1592
CUST38197,ACTIVE,442439,Phone Stand,EXPIRED,4717
CUST38197,ACTIVE,442439,Screen Guard,PENDING,2194
CUST38197,ACTIVE,442439,Phone Stand,EXPIRED,1599
CUST38197,ACTIVE,442439,Smart Watch,EXPIRED,156
CUST38197,ACTIVE,442439,Smart Watch,PENDING,2859
CUST38197,ACTIVE,442439,Charger,ACTIVE,1534
CUST38197,ACTIVE,442439,Earphones,PENDING,925
CUST38197,ACTIVE,442439,USB Cable,PENDING,3002
CUST38197,ACTIVE,442439,Screen Guard,PENDING,2606
CUST38197,ACTIVE,442439,Smart Watch,ACTIVE,1181
CUST38197,ACTIVE,442439,Mobile Cover,ACTIVE,1254
CUST38197,ACTIVE,442439,Memory Card,ACTIVE,2577
CUST69212,INACTIVE,252811,Phone Stand,PENDING,272
CUST69212,INACTIVE,252811,Bluetooth Speaker,ACTIVE,894
CUST69212,INACTIVE,252811,Bluetooth Speaker,EXPIRED,1937
CUST69212,INACTIVE,252811,Screen Guard,PENDING,4791
CUST69212,INACTIVE,252811,Mobile Cover,ACTIVE,1899
CUST69212,INACTIVE,252811,Bluetooth Speaker,ACTIVE,1391
CUST37483,SUSPENDED,87476,Phone Stand,EXPIRED,4957
CUST37483,SUSPENDED,87476,Charger,ACTIVE,4320
CUST37483,SUSPENDED,87476,USB Cable,ACTIVE,4269
CUST37483,SUSPENDED,87476,USB Cable,EXPIRED,4581
CUST37483,SUSPENDED,87476,Phone Stand,EXPIRED,3318
CUST37483,SUSPENDED,87476,Smart Watch,ACTIVE,4056
CUST37483,SUSPENDED,87476,Phone Stand,ACTIVE,2283
CUST37483,SUSPENDED,87476,Mobile Cover,ACTIVE,4305
CUST37483,SUSPENDED,87476,USB Cable,EXPIRED,2330
CUST88633,INACTIVE,257915,Earphones,EXPIRED,2752
CUST88633,INACTIVE,257915,Power Bank,EXPIRED,916
CUST88633,INACTIVE,257915,Mobile Cover,PENDING,1745
CUST88633,INACTIVE,257915,USB Cable,EXPIRED,1278
CUST88633,INACTIVE,257915,Mobile Cover,PENDING,4619
CUST88633,INACTIVE,257915,Smart Watch,PENDING,3262
CUST88633,INACTIVE,257915,Memory Card,ACTIVE,3973
CUST88633,INACTIVE,257915,Charger,PENDING,2497
CUST88633,INACTIVE,257915,Power Bank,ACTIVE,2127
CUST88633,INACTIVE,257915,Earphones,ACTIVE,724
CUST57252,SUSPENDED,270445,Smart Watch,EXPIRED,1708
CUST57252,SUSPENDED,270445,Power Bank,ACTIVE,1882
CUST57252,SUSPENDED,270445,Mobile Cover,PENDING,4636
CUST57252,SUSPENDED,270445,USB Cable,ACTIVE,2689
