ProductID,ActualStock
14368,27
14369,494
14370,1029
14371,712
14372,115
14373,251
14374,864
14375,292
14376,510
14377,515
14378,392
14379,513
14380,704
14381,680
14382,670
14383,48
14384,107
14385,430
14386,761
14387,171
14388,172
14389,608
14390,710
14391,922
14392,272
14393,1028
14394,84
14395,932
14396,193
14397,415
14398,997
14399,877
14400,127
14401,1027
14402,247
14403,947
14404,879
14405,269
14406,73
14407,-6
14408,362
14409,805
14410,168
14411,524
14412,737
14413,464
14414,-2
14415,-36
14416,950
14417,565
14418,535
14419,479
14420,346
14421,443
14422,360
14423,186
14424,638
14425,812
14426,68
14427,44
14428,417
14429,641
14430,164
14431,144
14432,477
14433,789
14434,221
14435,360
14436,889
14437,527
14438,612
14439,122
14440,1013
14441,700
14442,115
14443,485
14444,662
14445,503
14446,376
14447,303
14448,814
14449,953
14450,107
14451,171
14452,399
14453,875
14454,247
14455,484
14456,200
14457,463
14458,184
14459,65
14460,55
14461,528
14462,816
14463,949
14464,791
14465,739
14466,811
14467,780
14468,554
14469,703
14470,880
14471,309
14472,82
14473,976
14474,115
14475,925
14476,699
14477,506
14478,150
14479,333
14480,266
14481,394
14482,468
14483,599
14484,642
14485,445
14486,937
14487,949
14488,753
14489,942
14490,750
14491,347
14492,272
14493,332
14494,204
14495,162
14496,324
14497,813
14498,687
14499,6
14500,622
14501,363
14502,558
14503,703
14504,610
14505,794
14506,922
14507,738
14508,1029
14509,512
14510,24
14511,185
14512,534
14513,163
14514,807
14515,280
14516,64
14517,623
14518,926
14519,84
14520,249
14521,429
14522,920
14523,531
14524,901
14525,335
14526,576
14527,520
14528,320
14529,-30
14530,831
14531,110
14532,132
14533,993
14534,482
14535,22
14536,874
14537,907
14538,-4
14539,622
14540,238
14541,672
14542,503
14543,1009
14544,436
14545,506
14546,648
14547,909
14548,461
14549,365
14550,315
14551,950
14552,510
14553,490
14554,503
14555,892
14556,427
14557,155
14558,846
14559,-9
14560,677
14561,733
14562,379
14563,328
14564,287
14565,164
14566,875
14567,948
14568,980
14569,40
14570,309
14571,101
14572,4
14573,579
14574,343
14575,380
14576,309
14577,663
14578,91
14579,817
14580,976
14581,317
14582,462
14583,263
14584,126
14585,85
14586,1043
14587,571
14588,634
14589,663
14590,150
14591,128
14592,69
14593,651
14594,610
14595,794
14596,752
14597,243
14598,118
14599,824
14600,666
14601,607
14602,76
14603,692
14604,842
14605,590
14606,387
14607,14
14608,361
14609,428
14610,605
14611,442
14612,57
14613,209
14614,487
14615,163
14616,19
14617,668
14618,229
14619,115
14620,655
14621,214
14622,520
14623,108
14624,339
14625,380
14626,32
14627,-16
14628,812
14629,232
14630,976
14631,565
14632,546
14633,293
14634,924
14635,570
14636,645
14637,425
14638,636
14639,157
14640,848
14641,69
14642,898
14643,209
14644,698
14645,895
14646,386
14647,321
14648,107
14649,27
14650,799
14651,579
14652,627
14653,284
14654,520
14655,444
14656,308
14657,426
14658,378
14659,225
14660,971
14661,695
14662,372
14663,159
14664,704
14665,667
14666,492
14667,933
14668,69
14669,476
14670,82
14671,410
14672,879
14673,430
14674,724
14675,194
14676,623
14677,207
14678,261
14679,117
14680,482
14681,854
14682,536
14683,444
14684,140
14685,44
14686,235
14687,638
14688,896
14689,748
14690,663
14691,803
14692,968
14693,829
14694,841
14695,632
14696,441
14697,806
14698,953
14699,599
14700,310
14701,449
14702,640
14703,620
14704,110
14705,250
14706,608
14707,934
14708,1015
14709,877
14710,131
14711,881
14712,319
14713,299
14714,934
14715,252
14716,430
14717,471
14718,837
14719,837
14720,126
14721,923
14722,783
14723,997
14724,430
14725,108
14726,779
14727,555
14728,560
14729,427
14730,621
14731,71
14732,530
14733,857
14734,717
14735,288
14736,107
14737,147
14738,783
14739,564
14740,732
14741,546
14742,584
14743,547
14744,928
14745,871
14746,643
14747,695
14748,185
14749,209
14750,186
14751,115
14752,426
14753,956
14754,356
14755,24
14756,300
14757,201
14758,180
14759,91
14760,180
14761,552
14762,15
14763,887
14764,335
14765,265
14766,552
14767,542
14768,110
14769,653
14770,10
14771,910
14772,545
14773,545
14774,600
14775,220
14776,81
14777,231
14778,865
14779,547
14780,990
14781,930
14782,105
14783,764
14784,-35
14785,867
14786,147
14787,533
14788,378
14789,408
14790,78
14791,527
14792,173
14793,397
14794,946
14795,772
14796,941
14797,802
14798,430
14799,278
14800,960
14801,47
14802,469
14803,223
14804,486
14805,117
14806,870
14807,296
14808,639
14809,664
14810,441
14811,604
14812,707
14813,153
14814,709
14815,68
14816,764
14817,373
14818,136
14819,103
14820,499
14821,271
14822,252
14823,397
14824,183
14825,19
14826,493
14827,547
14828,85
14829,910
14830,604
14831,429
14832,866
14833,73
14834,795
14835,351
14836,1010
14837,420
14838,425
14839,623
14840,895
14841,553
14842,423
14843,572
14844,477
14845,337
14846,491
14847,228
14848,925
14849,329
14850,878
14851,498
14852,792
14853,667
14854,862
14855,479
14856,271
14857,818
14858,857
14859,311
14860,816
14861,929
14862,734
14863,887
14864,964
14865,668
14866,576
14867,-30
14868,77
14869,627
14870,554
14871,574
14872,168
14873,668
14874,462
14875,394
14876,485
14877,164
14878,811
14879,474
14880,523
14881,415
14882,724
14883,774
14884,943
14885,492
14886,63
14887,78
14888,917
14889,467
14890,243
14891,475
14892,760
14893,560
14894,-30
14895,627
14896,953
14897,108
14898,555
14899,12
14900,228
14901,702
14902,770
14903,50
14904,97
14905,954
14906,845
14907,283
14908,88
14909,917
14910,921
14911,118
14912,303
14913,583
14914,891
14915,973
14916,959
14917,319
14918,120
14919,617
14920,436
14921,574
14922,981
14923,443
14924,286
14925,317
14926,201
14927,532
14928,454
14929,823
14930,161
14931,409
14932,871
14933,259
14934,921
14935,445
14936,626
14937,733
14938,839
14939,68
14940,123
14941,346
14942,653
14943,770
14944,450
14945,359
14946,646
14947,604
14948,316
14949,718
14950,243
14951,262
14952,328
14953,531
14954,74
14955,85
14956,81
14957,916
14958,212
14959,788
14960,488
14961,682
14962,295
14963,71
14964,838
14965,893
14966,247
14967,326
14968,297
14969,908
14970,307
14971,471
14972,792
14973,561
14974,604
14975,586
14976,884
14977,40
14978,426
14979,349
14980,683
14981,590
14982,77
14983,626
14984,756
14985,740
14986,958
14987,672
14988,809
14989,612
14990,90
14991,954
14992,555
14993,362
14994,900
14995,456
14996,-8
14997,133
14998,224
14999,693
15000,380
15001,159
15002,847
15003,492
15004,347
15005,42
15006,282
15007,625
15008,591
15009,165
15010,733
15011,276
15012,855
15013,155
15014,679
15015,739
15016,954
15017,595
15018,34
15019,430
15020,449
15021,843
15022,305
15023,59
15024,241
15025,798
15026,877
15027,288
15028,373
15029,164
15030,948
15031,964
15032,402
15033,553
15034,482
15035,612
15036,242
15037,236
15038,-27
15039,447
15040,433
15041,596
15042,647
15043,213
15044,751
15045,856
15046,764
15047,340
15048,99
15049,185
15050,862
15051,114
15052,220
15053,485
15054,789
15055,551
15056,473
15057,661
15058,947
15059,832
15060,662
15061,170
15062,159
15063,307
15064,760
15065,128
15066,422
15067,562
15068,324
15069,464
15070,644
15071,370
15072,443
15073,647
15074,87
15075,357
15076,95
15077,899
15078,112
15079,499
15080,57
15081,202
15082,896
15083,345
15084,465
15085,724
15086,542
15087,525
15088,276
15089,241
15090,490
15091,309
15092,836
15093,969
15094,981
15095,479
15096,652
15097,52
15098,719
15099,530
15100,786
15101,473
15102,394
15103,383
15104,725
15105,775
15106,853
15107,775
15108,842
15109,556
15110,662
15111,502
15112,151
15113,62
15114,91
15115,604
15116,528
15117,644
15118,731
15119,891
15120,753
15121,697
15122,973
15123,145
15124,409
15125,-10
15126,611
15127,382
15128,929
15129,689
15130,673
15131,106
15132,377
15133,135
15134,294
15135,678
15136,604
15137,88
15138,828
15139,920
15140,84
15141,380
15142,745
15143,149
15144,350
15145,354
15146,452
15147,308
15148,153
15149,585
15150,612
15151,245
15152,878
15153,825
15154,981
15155,178
15156,467
15157,400
15158,454
15159,509
15160,675
15161,62
15162,338
15163,9
15164,295
15165,553
15166,383
15167,175
15168,689
15169,792
15170,29
15171,746
15172,347
15173,683
15174,279
15175,828
15176,661
15177,799
15178,702
15179,547
15180,799
15181,130
15182,287
15183,991
15184,346
15185,772
15186,277
15187,203
15188,942
15189,674
15190,870
15191,279
15192,437
15193,823
15194,173
15195,673
15196,555
15197,612
15198,137
15199,378
15200,291
15201,531
15202,582
15203,359
15204,720
15205,772
15206,503
15207,439
15208,657
15209,965
15210,169
15211,198
15212,690
15213,855
15214,412
15215,13
15216,41
15217,92
15218,485
15219,670
15220,267
15221,723
15222,388
15223,291
15224,537
15225,494
15226,486
15227,417
15228,303
15229,207
15230,215
15231,1019
15232,-24
15233,565
15234,753
15235,769
15236,174
15237,981
15238,778
15239,372
15240,91
15241,584
15242,623
15243,353
15244,148
15245,87
15246,408
15247,213
15248,350
15249,682
15250,110
15251,814
15252,719
15253,48
15254,259
15255,101
15256,88
15257,967
15258,999
15259,417
15260,824
15261,144
15262,15
15263,765
15264,238
15265,212
15266,933
15267,11
15268,306
15269,716
15270,532
15271,265
15272,900
15273,929
15274,706
15275,889
15276,788
15277,996
15278,245
15279,765
15280,474
15281,902
15282,456
15283,780
15284,380
15285,222
15286,200
15287,321
15288,879
15289,419
15290,576
15291,107
15292,640
15293,945
15294,395
15295,179
15296,312
15297,609
15298,437
15299,743
15300,722
15301,700
15302,292
15303,228
15304,658
15305,206
15306,865
15307,235
15308,894
15309,853
15310,276
15311,868
15312,287
15313,321
15314,822
15315,739
15316,310
15317,879
15318,788
15319,397
15320,677
15321,739
15322,654
15323,259
15324,526
15325,583
15326,217
15327,982
15328,137
15329,423
15330,499
15331,808
15332,487
15333,500
15334,616
15335,879
15336,182
15337,780
15338,-35
15339,604
15340,396
15341,377
15342,623
15343,830
15344,42
15345,988
15346,634
15347,854
15348,639
15349,889
15350,785
15351,118
15352,314
15353,956
15354,1007
15355,75
15356,605
15357,153
15358,616
15359,167
15360,725
15361,64
15362,585
15363,704
15364,789
15365,89
15366,749
15367,132
15368,165
15369,634
15370,705
15371,558
15372,744
15373,81
15374,733
15375,722
15376,323
15377,313
15378,561
15379,384
15380,779
15381,777
15382,434
15383,323
15384,188
15385,534
15386,583
15387,-20
15388,139
15389,456
15390,211
15391,589
15392,919
15393,704
15394,692
15395,236
15396,573
15397,792
15398,804
15399,145
15400,774
15401,770
15402,681
15403,159
15404,558
15405,568
15406,484
15407,712
15408,707
15409,217
15410,-20
15411,922
15412,491
15413,671
15414,489
15415,590
15416,542
15417,29
15418,444
15419,319
15420,695
15421,489
15422,1
15423,785
15424,69
15425,411
15426,144
15427,503
15428,404
15429,592
15430,251
15431,392
15432,748
15433,257
15434,221
15435,442
15436,135
15437,94
15438,517
15439,815
15440,169
15441,670
15442,878
15443,754
15444,498
15445,627
15446,751
15447,252
15448,558
15449,793
15450,903
15451,272
15452,898
15453,538
15454,858
15455,272
15456,802
15457,661
15458,764
15459,895
15460,544
15461,794
15462,621
15463,435
15464,528
15465,907
15466,490
15467,86
15468,439
15469,431
15470,622
15471,921
15472,272
15473,503
15474,806
15475,401
15476,331
15477,591
15478,853
15479,842
15480,350
15481,539
15482,6
15483,707
15484,118
15485,796
15486,919
15487,287
15488,676
15489,729
15490,530
15491,389
15492,268
15493,910
15494,149
15495,210
15496,612
15497,452
15498,838
15499,650
15500,915
15501,213
15502,209
15503,763
15504,333
15505,484
15506,862
15507,246
15508,913
15509,369
15510,584
15511,593
15512,27
15513,294
15514,-6
15515,167
15516,493
15517,373
15518,749
15519,500
15520,426
15521,334
15522,227
15523,673
15524,425
15525,134
15526,528
15527,339
15528,552
15529,914
15530,978
15531,381
15532,994
15533,677
15534,52
15535,936
15536,789
15537,769
15538,934
15539,280
15540,669
15541,60
15542,84
15543,550
15544,188
15545,162
15546,861
15547,865
15548,348
15549,246
15550,804
15551,723
15552,799
15553,161
15554,588
15555,558
15556,898
15557,768
15558,526
15559,483
15560,763
15561,726
15562,608
15563,884
15564,913
15565,758
15566,941
15567,373
15568,556
15569,233
15570,758
15571,743
15572,239
15573,929
15574,961
15575,428
15576,616
15577,212
15578,771
15579,639
15580,585
15581,346
15582,399
15583,54
15584,511
15585,354
15586,749
15587,280
15588,589
15589,572
15590,391
15591,26
15592,676
15593,419
15594,746
15595,772
15596,620
15597,876
15598,193
15599,745
15600,606
15601,874
15602,651
15603,525
15604,680
15605,17
15606,996
15607,885
15608,508
15609,633
15610,19
15611,988
15612,401
15613,38
15614,592
15615,1005
15616,70
15617,663
15618,479
15619,399
15620,906
15621,804
15622,782
15623,128
15624,33
15625,686
15626,989
15627,208
15628,743
15629,589
15630,982
15631,66
15632,615
15633,855
15634,284
15635,434
15636,216
15637,382
15638,74
15639,227
15640,531
15641,660
15642,675
15643,483
15644,740
15645,460
15646,150
15647,828
15648,447
15649,930
15650,871
15651,564
15652,825
15653,239
15654,728
15655,443
15656,305
15657,587
15658,347
15659,977
15660,311
15661,268
15662,431
15663,535
15664,687
15665,883
15666,925
15667,488
15668,659
15669,563
15670,708
15671,347
15672,164
15673,493
15674,862
15675,535
15676,1023
15677,604
15678,627
15679,432
15680,553
15681,976
15682,73
15683,152
15684,424
15685,845
15686,654
15687,86
15688,421
15689,287
15690,652
15691,973
15692,846
15693,751
15694,661
15695,449
15696,52
15697,43
15698,620
15699,675
15700,653
15701,130
15702,901
15703,167
15704,963
15705,511
15706,259
15707,319
15708,844
15709,614
15710,486
15711,540
15712,598
15713,374
15714,202
15715,921
15716,710
15717,141
15718,954
15719,878
15720,564
15721,256
15722,296
15723,926
15724,323
15725,673
15726,677
15727,227
15728,-7
15729,742
15730,277
15731,772
15732,391
15733,299
15734,9
15735,965
15736,139
15737,859
15738,796
15739,899
15740,693
15741,59
15742,577
15743,593
15744,754
15745,558
15746,769
15747,330
15748,456
15749,-33
15750,556
15751,260
15752,468
15753,468
15754,215
15755,346
15756,685
15757,523
15758,509
15759,936
15760,393
15761,355
15762,312
15763,152
15764,99
15765,554
15766,616
15767,407
15768,102
15769,623
15770,402
15771,473
15772,242
15773,65
15774,500
15775,468
15776,601
15777,980
15778,933
15779,542
15780,839
15781,47
15782,872
15783,130
15784,724
15785,117
15786,894
15787,893
15788,-6
15789,-10
15790,459
15791,397
15792,591
15793,714
15794,483
15795,65
15796,802
15797,352
15798,936
15799,822
15800,39
15801,800
15802,863
15803,71
15804,569
15805,428
15806,866
15807,599
15808,714
15809,85
15810,316
15811,943
15812,991
15813,628
15814,98
15815,965
15816,872
15817,715
15818,199
15819,427
15820,221
15821,284
15822,94
15823,428
15824,522
15825,64
15826,331
15827,450
15828,362
15829,83
15830,580
15831,444
15832,-8
15833,29
15834,306
15835,570
15836,440
15837,563
15838,487
15839,310
15840,838
15841,851
15842,707
15843,862
15844,523
15845,40
15846,54
15847,583
15848,851
15849,296
15850,72
15851,394
15852,601
15853,207
15854,18
15855,705
15856,462
15857,370
15858,64
15859,654
15860,363
15861,177
15862,134
15863,177
15864,764
15865,71
15866,693
15867,915
15868,-34
15869,730
15870,677
15871,283
15872,836
15873,546
15874,289
15875,532
15876,593
15877,862
15878,214
15879,265
15880,335
15881,405
15882,270
15883,841
15884,358
15885,162
15886,448
15887,894
15888,847
15889,935
15890,55
15891,626
15892,899
15893,146
15894,585
15895,865
15896,852
15897,368
15898,827
15899,509
15900,701
15901,437
15902,77
15903,617
15904,974
15905,387
15906,508
15907,330
15908,210
15909,126
15910,430
15911,505
15912,769
15913,532
15914,973
15915,581
15916,904
15917,558
15918,363
15919,553
15920,326
15921,797
15922,659
15923,586
15924,146
15925,794
15926,309
15927,144
15928,15
15929,202
15930,548
15931,254
15932,698
15933,461
15934,182
15935,469
15936,819
15937,914
15938,224
15939,319
15940,705
15941,620
15942,965
15943,711
15944,816
15945,46
15946,568
15947,444
15948,854
15949,992
15950,130
15951,647
15952,664
15953,226
15954,57
15955,731
15956,930
15957,75
15958,663
15959,42
15960,593
15961,-33
15962,204
15963,880
15964,374
15965,287
15966,482
15967,177
15968,609
15969,437
15970,383
15971,317
15972,76
15973,376
15974,192
15975,172
15976,825
15977,489
15978,959
15979,491
15980,731
15981,663
15982,809
15983,287
15984,882
15985,402
15986,876
15987,212
15988,164
15989,933
15990,232
15991,601
15992,758
15993,102
15994,197
15995,88
15996,1002
15997,68
15998,822
15999,490
16000,934
16001,506
16002,862
16003,419
16004,914
16005,689
16006,598
16007,431
16008,824
16009,430
16010,496
16011,135
16012,94
16013,786
16014,627
16015,374
16016,883
16017,198
16018,513
16019,625
16020,660
16021,170
16022,621
16023,61
16024,113
16025,886
16026,371
16027,536
16028,737
16029,600
16030,963
16031,633
16032,129
16033,419
16034,319
16035,696
16036,743
16037,59
16038,485
16039,707
16040,836
16041,-1
16042,272
16043,277
16044,704
16045,1027
16046,958
16047,310
16048,255
16049,341
16050,275
16051,653
16052,379
16053,857
16054,492
16055,610
16056,35
16057,313
16058,169
16059,241
16060,324
16061,650
16062,476
16063,912
16064,609
16065,180
16066,538
16067,170
16068,251
16069,126
16070,883
16071,457
16072,137
16073,8
16074,425
16075,788
16076,903
16077,599
16078,688
16079,301
16080,521
16081,1008
16082,187
16083,23
16084,234
16085,942
16086,37
16087,550
16088,614
16089,170
16090,632
16091,609
16092,26
16093,659
16094,1007
16095,354
16096,751
16097,312
16098,502
16099,504
16100,523
16101,103
16102,322
16103,500
16104,874
16105,123
16106,744
16107,666
16108,50
16109,646
16110,539
16111,16
16112,147
16113,641
16114,583
16115,568
16116,762
16117,810
16118,300
16119,769
16120,272
16121,77
16122,586
16123,10
16124,632
16125,335
16126,433
16127,393
16128,768
16129,142
16130,417
16131,96
16132,977
16133,90
16134,194
16135,655
16136,323
16137,230
16138,-37
16139,881
16140,482
16141,865
16142,641
16143,484
16144,621
16145,745
16146,536
16147,705
16148,755
16149,737
16150,462
16151,987
16152,814
16153,113
16154,163
16155,338
16156,424
16157,958
16158,888
16159,660
16160,423
16161,526
16162,357
16163,593
16164,568
16165,192
16166,-3
16167,871
16168,617
16169,639
16170,915
16171,504
16172,892
16173,762
16174,1025
16175,580
16176,808
16177,244
16178,806
16179,838
16180,247
16181,88
16182,150
16183,838
16184,854
16185,786
16186,755
16187,485
16188,987
16189,209
16190,65
16191,62
16192,544
16193,725
16194,57
16195,566
16196,509
16197,604
16198,674
16199,233
16200,134
16201,653
16202,665
16203,496
16204,711
16205,278
16206,686
16207,580
16208,783
16209,271
16210,207
16211,235
16212,198
16213,489
16214,668
16215,206
16216,308
16217,969
16218,362
16219,128
16220,5
16221,447
16222,692
16223,493
16224,668
16225,574
16226,721
16227,721
16228,135
16229,819
16230,440
16231,763
16232,423
16233,922
16234,873
16235,352
16236,944
16237,222
16238,362
16239,613
16240,562
16241,215
16242,745
16243,463
16244,768
16245,469
16246,781
16247,397
16248,335
16249,986
16250,859
16251,414
16252,951
16253,91
16254,351
16255,536
16256,191
16257,302
16258,906
16259,748
16260,764
16261,763
16262,324
16263,310
16264,833
16265,73
16266,48
16267,163
16268,961
16269,237
16270,45
16271,720
16272,806
16273,461
16274,809
16275,898
16276,998
16277,439
16278,274
16279,-20
16280,423
16281,462
16282,303
16283,829
16284,1003
16285,71
16286,678
16287,488
16288,343
16289,638
16290,208
16291,364
16292,310
16293,85
16294,916
16295,497
16296,583
16297,290
16298,985
16299,85
16300,743
16301,393
16302,181
16303,857
16304,255
16305,394
16306,261
16307,909
16308,435
16309,212
16310,812
16311,239
16312,729
16313,532
16314,842
16315,901
16316,438
16317,699
16318,47
16319,634
16320,940
16321,997
16322,958
16323,159
16324,598
16325,177
16326,70
16327,265
16328,28
16329,836
16330,120
16331,252
16332,360
16333,183
16334,889
16335,197
16336,943
16337,156
16338,66
16339,482
16340,124
16341,212
16342,23
16343,188
16344,112
16345,730
16346,306
16347,846
16348,813
16349,192
16350,562
16351,147
16352,-3
16353,689
16354,552
16355,38
16356,739
16357,641
16358,844
16359,377
16360,8
16361,190
16362,283
16363,577
16364,151
16365,806
16366,458
16367,885
16368,903
16369,632
16370,295
16371,310
16372,303
16373,-35
16374,264
16375,373
16376,603
16377,665
16378,850
16379,-15
16380,639
16381,88
16382,277
16383,25
16384,545
16385,699
16386,334
16387,989
16388,882
16389,959
16390,345
16391,889
16392,349
16393,182
16394,803
16395,713
16396,145
16397,120
16398,542
16399,547
16400,569
16401,475
16402,341
16403,361
16404,640
16405,102
16406,393
16407,193
16408,646
16409,123
16410,93
16411,830
16412,718
16413,593
16414,765
16415,687
16416,614
16417,657
16418,457
16419,28
16420,650
16421,516
16422,328
16423,330
16424,210
16425,259
16426,862
16427,734
16428,308
16429,385
16430,80
16431,-23
16432,257
16433,349
16434,81
16435,463
16436,906
16437,522
16438,665
16439,937
16440,763
16441,287
16442,156
16443,638
16444,368
16445,370
16446,365
16447,156
16448,86
16449,134
16450,491
16451,564
16452,92
16453,61
16454,302
16455,244
16456,390
16457,150
16458,849
16459,163
16460,730
16461,429
16462,930
16463,947
16464,32
16465,373
16466,684
16467,19
16468,229
16469,410
16470,692
16471,874
16472,481
16473,386
16474,401
16475,130
16476,545
16477,378
16478,441
16479,704
16480,407
16481,108
16482,169
16483,786
16484,200
16485,769
16486,382
16487,667
16488,956
16489,709
16490,880
16491,551
16492,984
16493,289
16494,214
16495,501
16496,504
16497,166
16498,774
16499,354
16500,743
16501,418
16502,813
16503,714
16504,543
16505,141
16506,566
16507,687
16508,650
16509,526
16510,579
16511,464
16512,265
16513,204
16514,278
16515,133
16516,275
16517,135
16518,271
16519,247
16520,116
16521,332
16522,445
16523,993
16524,989
16525,81
16526,108
16527,617
16528,604
16529,510
16530,521
16531,192
16532,600
16533,113
16534,696
16535,937
16536,831
16537,185
16538,649
16539,245
16540,227
16541,952
16542,332
16543,670
16544,484
16545,387
16546,661
16547,896
16548,533
16549,340
16550,719
16551,293
16552,320
16553,48
16554,774
16555,966
16556,456
16557,928
16558,488
16559,277
16560,414
16561,96
16562,750
16563,318
16564,733
16565,127
16566,553
16567,131
16568,603
16569,534
16570,224
16571,341
16572,249
16573,712
16574,777
16575,551
16576,782
16577,383
16578,828
16579,290
16580,1022
16581,4
16582,784
16583,893
16584,813
16585,532
16586,715
16587,554
16588,430
16589,462
16590,983
16591,177
16592,737
16593,810
16594,670
16595,655
16596,220
16597,486
16598,804
16599,443
16600,866
16601,485
16602,646
16603,1030
16604,153
16605,389
16606,487
16607,812
16608,847
16609,95
16610,529
16611,153
16612,502
16613,653
16614,144
16615,976
16616,579
16617,425
16618,46
16619,631
16620,127
16621,1017
16622,894
16623,245
16624,284
16625,695
16626,417
16627,774
16628,692
16629,90
16630,828
16631,362
16632,501
16633,25
16634,477
16635,1002
16636,139
16637,306
16638,748
16639,835
16640,153
16641,566
16642,232
16643,523
16644,18
16645,644
16646,990
16647,451
16648,385
16649,-20
16650,654
16651,155
16652,619
16653,940
16654,241
16655,807
16656,978
16657,819
16658,256
16659,856
16660,366
16661,214
16662,791
16663,510
16664,126
16665,368
16666,110
16667,366
16668,745
16669,754
16670,372
16671,520
16672,610
16673,819
16674,103
16675,494
16676,-26
16677,4
16678,615
16679,541
16680,9
16681,103
16682,477
16683,664
16684,343
16685,541
16686,622
16687,926
16688,505
16689,18
16690,447
16691,762
16692,284
16693,625
16694,303
16695,127
16696,768
16697,122
16698,703
16699,126
16700,76
16701,394
16702,755
16703,306
16704,725
16705,753
16706,205
16707,333
16708,238
16709,55
16710,700
16711,875
16712,942
16713,639
16714,947
16715,849
16716,826
16717,384
16718,959
16719,793
16720,366
16721,687
16722,512
16723,116
16724,896
16725,835
16726,35
16727,721
16728,937
16729,569
16730,368
16731,75
16732,220
16733,838
16734,364
16735,357
16736,817
16737,765
16738,701
16739,494
16740,559
16741,354
16742,172
16743,409
16744,848
16745,934
16746,930
16747,603
16748,99
16749,757
16750,687
16751,447
16752,374
16753,774
16754,841
16755,547
16756,569
16757,803
16758,25
16759,557
16760,664
16761,486
16762,663
16763,974
16764,577
16765,816
16766,424
16767,525
16768,784
16769,186
16770,368
16771,824
16772,569
16773,781
16774,84
16775,577
16776,446
16777,980
16778,208
16779,928
16780,841
16781,839
16782,832
16783,303
16784,956
16785,604
16786,35
16787,504
16788,648
16789,38
16790,103
16791,652
16792,288
16793,229
16794,952
16795,183
16796,893
16797,124
16798,747
16799,240
16800,966
16801,917
16802,440
16803,829
16804,597
16805,312
16806,321
16807,274
16808,671
16809,262
16810,299
16811,818
16812,596
16813,272
16814,39
16815,461
16816,31
16817,103
16818,401
16819,931
16820,994
16821,263
16822,246
16823,380
16824,533
16825,432
16826,488
16827,112
16828,969
16829,613
16830,729
16831,817
16832,456
16833,340
16834,637
16835,665
16836,231
16837,921
16838,487
16839,602
16840,-23
16841,17
16842,-7
16843,979
16844,680
16845,43
16846,569
16847,909
16848,196
16849,292
16850,142
16851,234
16852,892
16853,629
16854,1029
16855,836
16856,122
16857,720
16858,797
16859,791
16860,51
16861,226
16862,360
16863,202
16864,131
16865,909
16866,167
16867,732
16868,128
16869,965
16870,487
16871,958
16872,246
16873,955
16874,199
16875,180
16876,823
16877,345
16878,860
16879,649
16880,522
16881,808
16882,581
16883,44
16884,809
16885,827
16886,861
16887,518
16888,16
16889,395
16890,927
16891,570
16892,679
16893,636
16894,364
16895,847
16896,638
16897,275
16898,456
16899,612
16900,694
16901,371
16902,175
16903,944
16904,317
16905,172
16906,174
16907,721
16908,775
16909,323
16910,248
16911,763
16912,152
16913,590
16914,299
16915,634
16916,740
16917,772
16918,474
16919,117
16920,570
16921,403
16922,336
16923,454
16924,348
16925,742
16926,370
16927,269
16928,487
16929,239
16930,165
16931,826
16932,659
16933,841
16934,129
16935,585
16936,148
16937,178
16938,359
16939,433
16940,823
16941,659
16942,672
16943,557
16944,85
16945,62
16946,90
16947,436
16948,859
16949,718
16950,155
16951,735
16952,695
16953,614
16954,513
16955,386
16956,354
16957,805
16958,948
16959,642
16960,387
16961,594
16962,984
16963,691
16964,478
16965,287
16966,87
16967,879
16968,561
16969,859
16970,839
16971,809
16972,82
16973,715
16974,364
16975,340
16976,84
16977,436
16978,631
16979,366
16980,689
16981,137
16982,334
16983,49
16984,679
16985,686
16986,847
16987,188
16988,600
16989,291
16990,852
16991,723
16992,180
16993,79
16994,-5
16995,250
16996,78
16997,694
16998,904
16999,107
17000,521
17001,673
17002,269
17003,585
17004,503
17005,808
17006,673
17007,1005
17008,884
17009,478
17010,625
17011,611
17012,321
17013,288
17014,8
17015,92
17016,46
17017,235
17018,715
17019,852
17020,674
17021,347
17022,393
17023,820
17024,208
17025,308
17026,326
17027,100
17028,798
17029,349
17030,433
17031,782
17032,133
17033,19
17034,56
17035,144
17036,848
17037,372
17038,432
17039,971
17040,125
17041,906
17042,415
17043,222
17044,323
17045,366
17046,204
17047,831
17048,594
17049,347
17050,697
17051,233
17052,374
17053,161
17054,335
17055,314
17056,51
17057,185
17058,875
17059,221
17060,342
17061,302
17062,350
17063,733
17064,522
17065,419
17066,313
17067,428
17068,845
17069,907
17070,225
17071,549
17072,966
17073,993
17074,753
17075,849
17076,697
17077,943
17078,570
17079,855
17080,243
17081,36
17082,1025
17083,466
17084,660
17085,184
17086,178
17087,684
17088,721
17089,90
17090,715
17091,766
17092,950
17093,792
17094,378
17095,55
17096,718
17097,82
17098,697
17099,976
17100,104
17101,424
17102,64
17103,948
17104,514
17105,376
17106,62
17107,75
17108,172
17109,217
17110,912
17111,799
17112,655
17113,600
17114,695
17115,876
17116,575
17117,942
17118,866
17119,436
17120,857
17121,345
17122,406
17123,951
17124,205
17125,662
17126,295
17127,406
17128,635
17129,430
17130,301
17131,855
17132,702
17133,99
17134,613
17135,202
17136,69
17137,345
17138,393
17139,919
17140,124
17141,568
17142,733
17143,472
17144,179
17145,1006
17146,442
17147,385
17148,902
17149,441
17150,85
17151,220
