ProductID,StockQuantity
20973,296
20974,610
20975,521
20976,554
20977,264
20978,417
20979,187
20980,951
20981,696
20982,840
20983,52
20984,250
20985,589
20986,386
20987,880
20988,539
20989,582
20990,745
20991,179
20992,530
20993,429
20994,595
20995,592
20996,699
20997,449
20998,450
20999,688
21000,24
21001,98
21002,673
21003,55
21004,810
21005,578
21006,388
21007,878
21008,145
21009,152
21010,854
21011,496
21012,730
21013,66
21014,416
21015,63
21016,65
21017,981
21018,906
21019,860
21020,342
21021,738
21022,155
21023,787
21024,314
21025,846
21026,441
21027,19
21028,866
21029,219
21030,602
21031,698
21032,150
21033,410
21034,250
21035,761
21036,185
21037,172
21038,215
21039,392
21040,298
21041,299
21042,270
21043,576
21044,752
21045,542
21046,451
21047,505
21048,388
21049,231
21050,377
21051,658
21052,133
21053,443
21054,773
21055,455
21056,258
21057,820
21058,254
21059,979
21060,440
21061,492
21062,929
21063,59
21064,839
21065,546
21066,777
21067,401
21068,632
21069,913
21070,626
21071,395
21072,763
21073,628
21074,263
21075,703
21076,589
21077,96
21078,451
21079,555
21080,711
21081,184
21082,975
21083,659
21084,576
21085,716
21086,438
21087,416
21088,579
21089,822
21090,828
21091,387
21092,372
21093,861
21094,382
21095,965
21096,427
21097,364
21098,330
21099,83
21100,66
21101,799
21102,89
21103,834
21104,354
21105,212
21106,326
21107,70
21108,498
21109,749
21110,544
21111,607
21112,605
21113,169
21114,917
21115,475
21116,545
21117,54
21118,456
21119,297
21120,742
21121,948
21122,278
21123,591
21124,239
21125,195
21126,401
21127,914
21128,782
21129,591
21130,921
21131,931
21132,746
21133,770
21134,721
21135,198
21136,891
21137,649
21138,742
21139,857
21140,626
21141,317
21142,955
21143,854
21144,78
21145,942
21146,377
21147,172
21148,33
21149,399
21150,142
21151,506
21152,52
21153,192
21154,867
21155,360
21156,14
21157,12
21158,944
21159,83
21160,449
21161,879
21162,204
21163,339
21164,578
21165,239
21166,435
21167,205
21168,105
21169,461
21170,864
21171,571
21172,296
21173,726
21174,772
21175,511
21176,97
21177,331
21178,375
21179,386
21180,329
21181,554
21182,953
21183,154
21184,101
21185,839
21186,835
21187,528
21188,789
21189,552
21190,967
21191,215
21192,536
21193,44
21194,376
21195,572
21196,289
21197,11
21198,195
21199,273
21200,98
21201,950
21202,877
21203,337
21204,171
21205,334
21206,129
21207,316
21208,159
21209,218
21210,396
21211,955
21212,744
21213,121
21214,418
21215,160
21216,736
21217,49
21218,437
21219,184
21220,239
21221,468
21222,158
21223,630
21224,484
21225,772
21226,994
21227,58
21228,6
21229,685
21230,632
21231,950
21232,990
21233,561
21234,31
21235,425
21236,148
21237,949
21238,408
21239,634
21240,876
21241,593
21242,358
21243,242
21244,937
21245,447
21246,593
21247,980
21248,131
21249,638
21250,324
21251,974
21252,698
21253,31
21254,705
21255,206
21256,404
21257,562
21258,440
21259,265
21260,759
21261,625
21262,858
21263,190
21264,295
21265,278
21266,374
21267,982
21268,899
21269,876
21270,412
21271,902
21272,158
21273,243
21274,129
21275,236
21276,539
21277,625
21278,559
21279,159
21280,194
21281,997
21282,968
21283,518
21284,921
21285,260
21286,42
21287,260
21288,125
21289,810
21290,958
21291,590
21292,258
21293,608
21294,144
21295,743
21296,991
21297,920
21298,696
21299,619
21300,276
21301,638
21302,410
21303,360
21304,120
21305,168
21306,86
21307,380
21308,696
21309,945
21310,175
21311,268
21312,687
21313,550
21314,269
21315,828
21316,836
21317,787
21318,636
21319,27
21320,266
21321,541
21322,770
21323,696
21324,748
21325,538
21326,784
21327,628
21328,189
21329,557
21330,320
21331,510
21332,962
21333,984
21334,200
21335,161
21336,849
21337,195
21338,840
21339,228
21340,749
21341,931
21342,907
21343,553
21344,417
21345,922
21346,291
21347,659
21348,869
21349,429
21350,205
21351,736
21352,569
21353,433
21354,744
21355,872
21356,35
21357,663
21358,441
21359,315
21360,602
21361,746
21362,757
21363,751
21364,381
21365,120
21366,165
21367,953
21368,473
21369,421
21370,959
21371,793
21372,138
21373,867
21374,530
21375,930
21376,409
21377,768
21378,379
21379,785
21380,512
21381,730
21382,947
21383,560
21384,693
21385,576
21386,971
21387,58
21388,825
21389,249
21390,451
21391,405
21392,970
21393,579
21394,57
21395,59
21396,240
21397,841
21398,454
21399,742
21400,913
21401,892
21402,882
21403,833
21404,53
21405,477
21406,309
21407,112
21408,360
21409,905
21410,763
21411,913
21412,377
21413,90
21414,98
21415,289
21416,849
21417,921
21418,520
21419,832
21420,388
21421,660
21422,319
21423,898
21424,841
21425,688
21426,304
21427,62
21428,766
21429,811
21430,975
21431,821
21432,856
21433,422
21434,676
21435,523
21436,319
21437,769
21438,668
21439,344
21440,583
21441,547
21442,841
21443,445
21444,532
21445,610
21446,967
21447,801
21448,99
21449,278
21450,388
21451,620
21452,561
21453,22
21454,278
21455,586
21456,645
21457,700
21458,287
21459,514
21460,114
21461,197
21462,561
21463,180
21464,705
21465,727
21466,299
21467,131
21468,215
21469,767
21470,438
21471,515
21472,252
21473,669
21474,353
21475,266
21476,871
21477,126
21478,875
21479,185
21480,767
21481,85
21482,263
21483,953
21484,616
21485,218
21486,819
21487,922
21488,5
21489,934
21490,158
21491,812
21492,455
21493,85
21494,97
21495,484
21496,834
21497,225
21498,932
21499,919
21500,463
21501,353
21502,804
21503,213
21504,738
21505,934
21506,136
21507,334
21508,679
21509,268
21510,42
21511,186
21512,350
21513,250
21514,766
21515,394
21516,50
21517,469
21518,122
21519,826
21520,245
21521,110
21522,846
21523,724
21524,430
21525,26
21526,564
21527,250
21528,501
21529,610
21530,771
21531,379
21532,623
21533,706
21534,701
21535,318
21536,911
21537,441
21538,643
21539,557
21540,740
21541,253
21542,114
21543,810
21544,981
21545,625
21546,312
21547,830
21548,20
21549,494
21550,337
21551,340
21552,332
21553,293
21554,918
21555,932
21556,852
21557,83
21558,894
21559,352
21560,511
21561,128
21562,935
21563,400
21564,810
21565,967
21566,183
21567,956
21568,388
21569,61
21570,889
21571,902
21572,80
21573,483
21574,917
21575,502
21576,184
21577,370
21578,562
21579,504
21580,757
21581,956
21582,274
21583,792
21584,7
21585,210
21586,817
21587,765
21588,854
21589,117
21590,155
21591,896
21592,676
21593,601
21594,205
21595,682
21596,429
21597,703
21598,423
21599,199
21600,728
21601,653
21602,287
21603,429
21604,603
21605,264
21606,801
21607,364
21608,712
21609,528
21610,944
21611,544
21612,829
21613,802
21614,506
21615,504
21616,250
21617,622
21618,887
21619,567
21620,413
21621,324
21622,310
21623,996
21624,543
21625,72
21626,418
21627,665
21628,750
21629,268
21630,992
21631,405
21632,486
21633,571
21634,541
21635,656
21636,328
21637,725
21638,978
21639,247
21640,794
21641,507
21642,501
21643,26
21644,717
21645,97
21646,711
21647,264
21648,949
21649,633
21650,68
21651,208
21652,722
21653,667
21654,243
21655,515
21656,104
21657,356
21658,303
21659,240
21660,538
21661,664
21662,464
21663,543
21664,512
21665,793
21666,21
21667,723
21668,48
21669,586
21670,345
21671,648
21672,958
21673,445
21674,625
21675,682
21676,313
21677,765
21678,369
21679,292
21680,867
21681,76
21682,944
21683,806
21684,202
21685,338
21686,865
21687,631
21688,251
21689,692
21690,124
21691,513
21692,763
21693,806
21694,210
21695,815
21696,591
21697,448
21698,309
21699,535
21700,523
21701,852
21702,995
21703,570
21704,198
21705,293
21706,906
21707,692
21708,659
21709,149
21710,388
21711,229
21712,472
21713,110
21714,0
21715,3
21716,829
21717,832
21718,217
21719,851
21720,241
21721,750
21722,408
21723,89
21724,454
21725,836
21726,946
21727,441
21728,255
21729,52
21730,880
21731,777
21732,735
21733,618
21734,768
21735,139
21736,338
21737,544
21738,724
21739,57
21740,526
21741,355
21742,14
21743,729
21744,808
21745,562
21746,457
21747,359
21748,389
21749,22
21750,23
21751,880
21752,603
21753,535
21754,198
21755,638
21756,381
21757,370
21758,760
21759,956
21760,495
21761,883
21762,407
21763,627
21764,65
21765,818
21766,96
21767,149
21768,342
21769,920
21770,437
21771,467
21772,405
21773,977
21774,606
21775,257
21776,388
21777,76
21778,514
21779,382
21780,992
21781,937
21782,220
21783,575
21784,211
21785,798
21786,769
21787,545
21788,877
21789,45
21790,632
21791,902
21792,111
21793,421
21794,280
21795,855
21796,820
21797,824
21798,822
21799,212
21800,714
21801,414
21802,663
21803,367
21804,336
21805,941
21806,337
21807,735
21808,48
21809,963
21810,51
21811,312
21812,332
21813,829
21814,438
21815,448
21816,881
21817,579
21818,9
21819,388
21820,199
21821,458
21822,581
21823,778
21824,135
21825,536
21826,335
21827,839
21828,754
21829,800
21830,439
21831,681
21832,427
21833,23
21834,855
21835,272
21836,424
21837,694
21838,940
21839,189
21840,700
21841,605
21842,68
21843,768
21844,671
21845,11
21846,947
21847,824
21848,72
21849,292
21850,751
21851,359
21852,832
21853,435
21854,281
21855,76
21856,27
21857,319
21858,694
21859,676
21860,589
21861,203
21862,606
21863,365
21864,879
21865,276
21866,236
21867,643
21868,113
21869,956
21870,573
21871,25
21872,642
21873,813
21874,525
21875,543
21876,678
21877,420
21878,719
21879,928
21880,920
21881,795
21882,206
21883,391
21884,591
21885,987
21886,899
21887,359
21888,938
21889,571
21890,940
21891,307
21892,854
21893,697
21894,41
21895,708
21896,948
21897,435
21898,48
21899,909
21900,439
21901,104
21902,296
21903,694
21904,597
21905,66
21906,128
21907,294
21908,547
21909,967
21910,652
21911,666
21912,741
21913,460
21914,788
21915,416
21916,313
21917,449
21918,405
21919,55
21920,786
21921,577
21922,835
21923,883
21924,446
21925,714
21926,271
21927,13
21928,711
21929,377
21930,820
21931,413
21932,180
21933,628
21934,467
21935,931
21936,365
21937,419
21938,295
21939,661
21940,514
21941,891
21942,947
21943,268
21944,748
21945,228
21946,613
21947,79
21948,264
21949,12
21950,360
21951,477
21952,317
21953,688
21954,809
21955,276
21956,557
21957,481
21958,987
21959,172
21960,938
21961,272
21962,56
21963,490
21964,552
21965,292
21966,183
21967,913
21968,627
21969,88
21970,362
21971,380
21972,49
21973,155
21974,272
21975,583
21976,822
21977,826
21978,255
21979,378
21980,447
21981,255
21982,145
21983,887
21984,482
21985,644
21986,896
21987,875
21988,258
21989,269
21990,883
21991,432
21992,684
21993,994
21994,843
21995,731
21996,566
21997,621
21998,352
21999,887
22000,100
22001,350
22002,857
22003,717
22004,695
22005,994
22006,355
22007,768
22008,840
22009,530
22010,177
22011,749
22012,378
22013,703
22014,557
22015,407
22016,516
22017,503
22018,990
22019,659
22020,351
22021,883
22022,954
22023,612
22024,968
22025,825
22026,667
22027,254
22028,157
22029,547
22030,934
22031,941
22032,72
22033,245
22034,237
22035,961
22036,902
22037,100
22038,493
22039,116
22040,795
22041,219
22042,155
22043,811
22044,673
22045,727
22046,743
22047,765
22048,383
22049,516
22050,132
22051,719
22052,925
22053,166
22054,926
22055,570
22056,511
22057,192
22058,737
22059,198
22060,352
22061,561
22062,6
22063,638
22064,770
22065,759
22066,307
22067,646
22068,454
22069,256
22070,630
22071,650
22072,916
22073,786
22074,834
22075,373
22076,275
22077,170
22078,881
22079,487
22080,783
22081,681
22082,828
22083,361
22084,871
22085,894
22086,167
22087,577
22088,762
22089,287
22090,888
22091,54
22092,206
22093,849
22094,327
22095,552
22096,836
22097,339
22098,198
22099,715
22100,898
22101,337
22102,947
22103,891
22104,803
22105,815
22106,554
22107,907
22108,525
22109,160
22110,281
22111,33
22112,329
22113,573
22114,580
22115,890
22116,235
22117,150
22118,697
22119,598
22120,298
22121,315
22122,359
22123,501
22124,481
22125,201
22126,355
22127,571
22128,582
22129,931
22130,255
22131,420
22132,876
22133,41
22134,501
22135,902
22136,532
22137,176
22138,288
22139,795
22140,911
22141,21
22142,567
22143,763
22144,729
22145,513
22146,480
22147,46
22148,764
22149,131
22150,740
22151,506
22152,549
22153,197
22154,239
22155,307
22156,17
22157,764
22158,525
22159,842
22160,651
22161,362
22162,206
22163,807
22164,720
22165,251
22166,166
22167,150
22168,102
22169,75
22170,90
22171,641
22172,5
22173,875
22174,658
22175,479
22176,695
22177,944
22178,990
22179,942
22180,68
22181,344
22182,356
22183,837
22184,404
22185,726
22186,17
22187,606
22188,441
22189,185
22190,950
22191,192
22192,31
22193,143
22194,895
22195,596
22196,865
22197,697
22198,891
22199,28
22200,948
22201,40
22202,339
22203,965
22204,331
22205,850
22206,890
22207,580
22208,727
22209,204
22210,139
22211,664
22212,606
22213,946
22214,586
22215,54
22216,769
22217,637
22218,526
22219,60
22220,841
22221,270
22222,676
22223,118
22224,579
22225,822
22226,493
22227,600
22228,706
22229,823
22230,385
22231,827
22232,508
22233,337
22234,735
22235,483
22236,292
22237,663
22238,598
22239,390
22240,136
22241,776
22242,623
22243,659
22244,447
22245,215
22246,350
22247,173
22248,633
22249,12
22250,217
22251,666
22252,955
22253,811
22254,955
22255,193
22256,735
22257,19
22258,490
22259,812
22260,852
22261,577
22262,989
22263,726
22264,732
22265,243
22266,812
22267,710
22268,801
22269,477
22270,44
22271,378
22272,215
22273,834
22274,211
22275,376
22276,542
22277,556
22278,292
22279,132
22280,69
22281,761
22282,493
22283,28
22284,231
22285,792
22286,771
22287,307
22288,445
22289,276
22290,701
22291,963
22292,79
22293,198
22294,280
22295,645
22296,679
22297,813
22298,339
22299,39
22300,336
22301,999
22302,998
22303,18
22304,903
22305,667
22306,773
22307,947
22308,636
22309,282
22310,905
22311,677
22312,190
22313,326
22314,154
22315,325
22316,406
22317,508
22318,681
22319,893
22320,991
22321,27
22322,485
22323,965
22324,613
22325,760
22326,194
22327,917
22328,890
22329,310
22330,82
22331,704
22332,69
22333,41
22334,447
22335,936
22336,688
22337,997
22338,558
22339,265
22340,176
22341,328
22342,710
22343,712
22344,186
22345,456
22346,258
22347,726
22348,793
22349,163
22350,225
22351,533
22352,25
22353,736
22354,870
22355,367
22356,937
22357,197
22358,252
22359,865
22360,212
22361,55
22362,201
22363,818
22364,882
22365,14
22366,34
22367,337
22368,155
22369,874
22370,252
22371,162
22372,653
22373,823
22374,653
22375,875
22376,304
22377,248
22378,302
22379,702
22380,654
22381,825
22382,429
22383,747
22384,713
22385,477
22386,106
22387,866
22388,241
22389,995
22390,71
22391,584
22392,369
22393,292
22394,110
22395,892
22396,689
22397,241
22398,703
22399,392
22400,468
22401,483
22402,892
22403,871
22404,311
22405,427
22406,803
22407,906
22408,444
22409,224
22410,746
22411,908
22412,584
22413,4
22414,192
22415,593
22416,823
22417,825
22418,21
22419,480
22420,337
22421,403
22422,445
22423,846
22424,110
22425,787
22426,503
22427,100
22428,773
22429,888
22430,529
22431,973
22432,218
22433,496
22434,994
22435,449
22436,91
22437,661
22438,288
22439,33
22440,765
22441,147
22442,824
22443,60
22444,15
22445,207
22446,988
22447,770
22448,897
22449,206
22450,15
22451,469
22452,176
22453,294
22454,974
22455,766
22456,207
22457,899
22458,320
22459,453
22460,101
22461,517
22462,43
22463,306
22464,830
22465,453
22466,35
22467,945
22468,656
22469,45
22470,175
22471,702
22472,156
22473,153
22474,539
22475,752
22476,104
22477,459
22478,809
22479,585
22480,970
22481,347
22482,418
22483,407
22484,384
22485,287
22486,343
22487,7
22488,912
22489,171
22490,691
22491,151
22492,706
22493,163
22494,825
22495,439
22496,716
22497,743
22498,593
22499,306
22500,946
22501,5
22502,714
22503,765
22504,574
22505,637
22506,321
22507,169
22508,780
22509,322
22510,104
22511,871
22512,334
22513,395
22514,327
22515,71
22516,180
22517,124
22518,617
22519,567
22520,934
22521,645
22522,959
22523,404
22524,944
22525,708
22526,918
22527,328
22528,484
22529,505
22530,843
22531,351
22532,978
22533,231
22534,353
22535,93
22536,439
22537,294
22538,741
22539,264
22540,450
22541,835
22542,583
22543,777
22544,894
22545,704
22546,108
22547,47
22548,120
22549,798
22550,172
22551,214
22552,799
22553,208
22554,761
22555,447
22556,547
22557,197
22558,770
22559,663
22560,934
22561,248
22562,867
22563,281
22564,383
22565,8
22566,223
22567,536
22568,295
22569,458
22570,265
22571,956
22572,149
22573,121
22574,951
22575,251
22576,452
22577,241
22578,787
22579,991
22580,884
22581,849
22582,416
22583,362
22584,253
22585,669
22586,668
22587,186
22588,737
22589,427
22590,155
22591,315
22592,573
22593,496
22594,177
22595,756
22596,732
22597,142
22598,478
22599,666
22600,377
22601,406
22602,693
22603,166
22604,280
22605,234
22606,151
22607,17
22608,97
22609,714
22610,963
22611,646
22612,751
22613,237
22614,921
22615,128
22616,931
22617,803
22618,548
22619,303
22620,479
22621,17
22622,403
22623,156
22624,225
22625,141
22626,560
22627,121
22628,638
22629,435
22630,176
22631,236
22632,819
22633,982
22634,818
22635,40
22636,657
22637,532
22638,732
22639,782
22640,852
22641,425
22642,355
22643,51
22644,592
22645,754
22646,380
22647,57
22648,710
22649,127
22650,865
22651,384
22652,977
22653,788
22654,372
22655,642
22656,330
22657,33
22658,4
22659,503
22660,726
22661,70
22662,705
22663,430
22664,951
22665,302
22666,495
22667,489
22668,736
22669,715
22670,654
22671,35
22672,792
22673,838
22674,810
22675,278
22676,215
22677,960
22678,270
22679,261
22680,34
22681,12
22682,986
22683,663
22684,111
22685,474
22686,127
22687,322
22688,898
22689,681
22690,240
22691,828
22692,96
22693,17
22694,46
22695,587
22696,950
22697,292
22698,507
22699,951
22700,317
22701,126
22702,221
22703,491
22704,571
22705,439
22706,927
22707,112
22708,882
22709,883
22710,877
22711,35
22712,357
22713,784
22714,90
22715,321
22716,127
22717,265
22718,297
22719,525
22720,44
22721,860
22722,980
22723,661
22724,834
22725,672
22726,514
22727,270
22728,922
22729,845
22730,860
22731,635
22732,323
22733,756
22734,269
22735,700
22736,797
22737,703
22738,678
22739,841
22740,32
22741,762
22742,633
22743,163
22744,831
22745,512
22746,579
22747,563
22748,73
22749,345
22750,479
22751,811
22752,801
22753,607
22754,580
22755,310
22756,903
22757,717
22758,145
22759,963
22760,760
22761,813
22762,181
22763,784
22764,45
22765,909
22766,511
22767,690
22768,275
22769,667
22770,610
22771,508
22772,572
22773,707
22774,216
22775,898
22776,224
22777,663
22778,700
22779,335
22780,657
22781,436
22782,520
22783,469
22784,258
22785,175
22786,768
22787,625
22788,990
22789,69
22790,95
22791,673
22792,198
22793,931
22794,252
22795,742
22796,430
22797,416
22798,718
22799,951
22800,743
22801,543
22802,196
22803,274
22804,643
22805,391
22806,286
22807,214
22808,259
22809,980
22810,57
22811,496
22812,155
22813,314
22814,303
22815,784
22816,798
22817,691
22818,664
22819,569
22820,896
22821,289
22822,34
22823,275
22824,471
22825,918
22826,993
22827,854
22828,738
22829,802
22830,888
22831,149
22832,117
22833,333
22834,654
22835,351
22836,47
22837,223
22838,31
22839,778
22840,57
22841,968
22842,955
22843,253
22844,234
22845,462
22846,911
22847,872
22848,790
22849,552
22850,983
22851,496
22852,882
22853,606
22854,492
22855,356
22856,793
22857,14
22858,758
22859,358
22860,354
22861,779
22862,153
22863,719
22864,159
22865,819
22866,11
22867,738
22868,277
22869,547
22870,127
22871,311
22872,545
22873,379
22874,869
22875,695
22876,58
22877,960
22878,209
22879,3
22880,279
22881,617
22882,150
22883,234
22884,416
22885,50
22886,228
22887,206
22888,651
22889,291
22890,76
22891,805
22892,295
22893,175
22894,770
22895,727
22896,515
22897,530
22898,456
22899,716
22900,871
22901,951
22902,422
22903,551
22904,709
22905,655
22906,536
22907,290
22908,608
22909,684
22910,64
22911,360
22912,824
22913,837
22914,688
22915,843
22916,650
22917,348
22918,281
22919,952
22920,442
22921,855
22922,611
22923,228
22924,577
22925,990
22926,585
22927,33
22928,213
22929,569
22930,118
22931,399
22932,957
22933,391
22934,809
22935,32
22936,861
22937,757
22938,237
22939,100
22940,945
22941,858
22942,71
22943,893
22944,141
22945,289
22946,840
22947,831
22948,263
22949,864
22950,863
22951,321
22952,745
22953,93
22954,868
22955,123
22956,217
22957,261
22958,487
22959,457
22960,495
22961,974
22962,502
22963,623
22964,666
22965,746
22966,186
22967,829
22968,474
22969,544
22970,27
22971,584
22972,731
22973,119
22974,468
22975,885
22976,755
22977,322
22978,282
22979,434
22980,844
22981,699
22982,811
22983,440
22984,498
22985,165
22986,510
22987,365
22988,834
22989,843
22990,287
22991,490
22992,16
22993,437
22994,160
22995,405
22996,304
22997,43
22998,238
22999,11
23000,862
23001,66
23002,617
23003,265
23004,418
23005,769
23006,295
23007,275
23008,921
23009,463
23010,510
23011,324
23012,396
23013,284
23014,990
23015,743
23016,639
23017,232
23018,758
23019,385
23020,408
23021,462
23022,241
23023,356
23024,395
23025,762
23026,541
23027,652
23028,782
23029,649
23030,663
23031,177
23032,204
23033,605
23034,816
23035,122
23036,837
23037,243
23038,31
23039,475
23040,967
23041,619
23042,584
23043,239
23044,265
23045,955
23046,199
23047,979
23048,727
23049,533
23050,660
23051,492
23052,792
23053,521
23054,846
23055,155
23056,489
23057,545
23058,223
23059,542
23060,815
23061,403
23062,829
23063,955
23064,819
23065,56
23066,432
23067,1000
23068,324
23069,931
23070,566
23071,310
23072,130
23073,568
23074,449
23075,871
23076,247
23077,218
23078,482
23079,661
23080,0
23081,979
23082,292
23083,330
23084,137
23085,706
23086,626
23087,126
23088,198
23089,769
23090,942
23091,941
23092,979
23093,887
23094,340
23095,286
23096,286
23097,952
23098,734
23099,147
23100,973
23101,948
23102,638
23103,599
23104,699
23105,200
23106,844
23107,818
23108,294
23109,457
23110,384
23111,506
23112,698
23113,644
23114,996
23115,292
23116,968
23117,955
23118,913
23119,243
23120,364
23121,788
23122,249
23123,148
23124,668
23125,571
23126,983
23127,271
23128,549
23129,684
23130,377
23131,106
23132,71
23133,759
23134,1
23135,925
23136,945
23137,55
23138,906
23139,921
23140,355
23141,343
23142,455
23143,335
23144,388
23145,285
23146,231
23147,478
23148,117
23149,344
23150,743
23151,320
23152,954
23153,60
23154,699
23155,293
23156,119
23157,704
23158,755
23159,966
23160,812
23161,796
23162,710
23163,29
23164,372
23165,247
23166,139
23167,983
23168,125
23169,70
23170,679
23171,909
23172,201
23173,773
23174,96
23175,650
23176,59
23177,971
23178,335
23179,442
23180,33
23181,58
23182,453
23183,27
23184,792
23185,281
23186,275
23187,527
23188,17
23189,986
23190,104
23191,753
23192,285
23193,990
23194,64
23195,119
23196,820
23197,230
23198,535
23199,565
23200,412
23201,669
23202,169
23203,30
23204,658
23205,78
23206,531
23207,839
23208,294
23209,957
23210,505
23211,22
23212,145
23213,360
23214,505
23215,529
23216,407
23217,727
23218,253
23219,250
23220,771
23221,903
23222,433
23223,97
23224,50
23225,251
23226,506
23227,622
23228,356
23229,345
23230,719
23231,292
23232,24
23233,279
23234,791
23235,215
23236,154
23237,509
23238,303
23239,134
23240,380
23241,140
23242,293
23243,35
23244,922
23245,284
23246,868
23247,372
23248,242
23249,942
23250,311
23251,743
23252,169
23253,84
23254,453
23255,155
23256,310
23257,985
23258,506
23259,985
23260,499
23261,299
23262,358
23263,95
23264,599
23265,38
23266,537
23267,822
23268,348
23269,536
23270,255
23271,716
23272,841
23273,919
23274,705
23275,587
23276,699
23277,452
23278,322
23279,244
23280,491
23281,542
23282,466
23283,43
23284,328
23285,258
23286,243
23287,105
23288,366
23289,445
23290,730
23291,457
23292,956
23293,334
23294,709
23295,654
23296,579
23297,525
23298,776
23299,771
23300,61
23301,277
23302,565
23303,849
23304,665
23305,783
23306,582
23307,53
23308,873
23309,965
23310,87
23311,539
23312,511
23313,160
23314,79
23315,583
23316,275
23317,563
23318,530
23319,788
23320,875
23321,480
23322,616
23323,512
23324,796
23325,893
23326,491
23327,314
23328,287
23329,551
23330,79
23331,786
23332,171
23333,226
23334,543
23335,758
23336,312
23337,404
23338,682
23339,598
23340,485
23341,497
23342,953
23343,662
23344,31
23345,597
23346,984
23347,515
23348,612
23349,395
23350,841
23351,301
23352,519
23353,980
23354,999
23355,321
23356,26
23357,845
23358,1
23359,551
23360,288
23361,444
23362,514
23363,504
23364,580
23365,792
23366,444
23367,97
23368,916
23369,778
23370,305
23371,737
23372,349
23373,256
23374,176
23375,627
23376,639
23377,998
23378,886
23379,359
23380,208
23381,433
23382,830
23383,860
23384,388
23385,750
23386,635
23387,65
23388,747
23389,521
23390,356
23391,104
23392,155
23393,448
23394,15
23395,288
23396,378
23397,148
23398,267
23399,768
23400,320
23401,50
23402,694
23403,949
23404,742
23405,722
23406,977
23407,546
23408,57
23409,404
23410,992
23411,366
23412,41
23413,802
23414,685
23415,387
23416,318
23417,316
23418,874
23419,141
23420,952
23421,473
23422,389
23423,654
23424,167
23425,521
23426,542
23427,797
23428,442
23429,439
23430,841
23431,430
23432,307
23433,293
23434,520
23435,663
23436,162
23437,851
23438,646
23439,252
23440,453
23441,771
23442,10
23443,160
23444,909
23445,342
23446,17
23447,860
23448,286
23449,47
23450,532
23451,628
23452,722
23453,544
23454,874
23455,166
23456,803
23457,693
23458,12
23459,788
23460,8
23461,472
23462,924
23463,822
23464,290
23465,235
23466,774
23467,87
23468,557
23469,838
23470,46
23471,620
23472,381
23473,863
23474,594
23475,713
23476,258
23477,806
23478,954
23479,849
23480,125
23481,51
23482,452
23483,449
23484,680
23485,674
23486,976
23487,649
23488,423
23489,33
23490,958
23491,979
23492,674
23493,585
23494,257
23495,350
23496,284
23497,789
23498,739
23499,420
23500,434
23501,241
23502,186
23503,206
23504,905
23505,862
23506,951
23507,314
23508,983
23509,730
23510,5
23511,424
23512,825
23513,367
23514,731
23515,292
23516,44
23517,461
23518,734
23519,366
23520,955
23521,314
23522,474
23523,227
23524,343
23525,228
23526,591
23527,186
23528,131
23529,654
23530,826
23531,227
23532,103
23533,482
23534,1
23535,580
23536,277
23537,482
23538,794
23539,825
23540,211
23541,358
23542,79
23543,885
23544,692
23545,398
23546,267
23547,875
23548,500
23549,52
23550,136
23551,89
23552,143
23553,77
23554,540
23555,539
23556,78
23557,878
23558,676
23559,890
23560,813
23561,77
23562,238
23563,22
23564,806
23565,916
23566,303
23567,809
23568,892
23569,238
23570,820
23571,813
23572,444
23573,606
23574,592
23575,952
23576,25
23577,681
23578,652
23579,198
23580,212
23581,290
23582,744
23583,556
23584,984
23585,271
23586,253
23587,661
23588,312
23589,189
23590,63
23591,263
23592,361
23593,680
23594,437
23595,555
23596,600
23597,678
23598,367
23599,895
23600,835
23601,236
23602,408
23603,204
23604,850
23605,206
23606,245
23607,201
23608,177
23609,997
23610,347
23611,49
23612,395
23613,399
23614,224
23615,953
23616,863
23617,100
23618,793
23619,652
23620,477
23621,224
23622,136
23623,547
23624,437
23625,540
23626,243
23627,173
23628,746
23629,875
23630,149
23631,803
23632,676
23633,279
23634,39
23635,982
23636,548
23637,150
23638,363
23639,990
23640,680
23641,708
23642,972
23643,215
23644,188
23645,180
23646,660
23647,495
23648,671
23649,107
23650,411
23651,311
23652,243
23653,471
23654,467
23655,43
23656,661
23657,411
23658,645
23659,197
23660,868
23661,350
23662,768
23663,6
23664,114
23665,321
23666,46
23667,515
23668,384
23669,93
23670,257
23671,697
23672,845
23673,247
23674,474
23675,267
23676,771
23677,297
23678,233
23679,707
23680,491
23681,665
23682,820
23683,181
23684,252
23685,505
23686,233
23687,364
23688,805
23689,822
23690,199
23691,139
23692,998
23693,449
23694,137
23695,826
23696,883
23697,401
23698,854
23699,909
23700,62
23701,422
23702,997
23703,120
23704,932
23705,782
23706,289
23707,701
23708,115
23709,852
23710,746
23711,403
23712,981
23713,501
23714,471
23715,24
23716,444
23717,672
23718,111
23719,598
23720,868
23721,921
23722,605
23723,407
23724,487
23725,781
23726,704
23727,419
23728,352
23729,777
23730,211
23731,168
23732,198
23733,531
23734,962
23735,84
23736,706
23737,735
23738,308
23739,582
23740,561
23741,708
23742,204
23743,652
23744,110
23745,578
23746,859
23747,981
23748,861
23749,929
23750,549
23751,310
23752,169
23753,733
23754,648
23755,139
23756,629
23757,935
23758,911
23759,921
23760,138
23761,721
23762,284
23763,1000
23764,655
23765,680
23766,566
23767,590
23768,481
23769,385
