product_id,date,stock_received,damaged_stock
272170,10-07-2023,0,2
487931,10-07-2023,0,2
764014,10-07-2023,1,2
53833,10-07-2023,3,0
120532,10-07-2023,1,0
945635,10-07-2023,1,0
760684,10-07-2023,3,0
937542,10-07-2023,3,2
490602,10-07-2023,0,2
131136,10-07-2023,1,0
327290,10-07-2023,3,0
993331,10-07-2023,4,0
552496,10-07-2023,0,2
336847,10-07-2023,3,2
144124,10-07-2023,3,0
589812,10-07-2023,3,2
677542,10-07-2023,1,0
697683,10-07-2023,3,2
968887,10-07-2023,3,0
739448,10-07-2023,0,2
700048,10-07-2023,0,2
897083,10-07-2023,1,0
448752,10-07-2023,1,0
365133,10-07-2023,0,2
133542,10-07-2023,0,2
473647,10-07-2023,0,2
647462,10-07-2023,4,0
490939,10-07-2023,0,2
672059,10-07-2023,1,0
140489,10-07-2023,4,0
859361,10-07-2023,3,0
684939,10-07-2023,0,2
140154,10-07-2023,0,2
256051,10-07-2023,0,2
615545,10-07-2023,3,0
784827,10-07-2023,0,2
970529,10-07-2023,3,0
367391,10-07-2023,3,0
433521,10-07-2023,0,2
927651,10-07-2023,0,2
930284,10-07-2023,3,2
4452,10-07-2023,0,2
440875,10-07-2023,3,0
57405,10-07-2023,0,2
942001,10-07-2023,3,0
120385,10-07-2023,4,2
52729,10-07-2023,4,0
951463,10-07-2023,3,0
373536,10-07-2023,0,2
243235,10-07-2023,3,2
256783,10-07-2023,0,2
537274,10-07-2023,0,2
525531,10-07-2023,4,2
726958,10-07-2023,3,0
613942,10-07-2023,0,2
425341,10-07-2023,0,2
706112,10-07-2023,4,2
587645,10-07-2023,0,2
837480,10-07-2023,0,2
566052,10-07-2023,0,2
137909,10-07-2023,0,2
851978,10-07-2023,4,0
26060,10-07-2023,0,2
123983,10-07-2023,0,2
154179,10-07-2023,3,0
298985,10-07-2023,1,0
444361,10-07-2023,0,2
240179,10-07-2023,1,0
669378,11-07-2023,0,2
196719,11-07-2023,4,0
812607,11-07-2023,1,0
818990,11-07-2023,1,0
284460,11-07-2023,3,0
473929,11-07-2023,3,0
654297,11-07-2023,4,0
70969,11-07-2023,4,0
552883,11-07-2023,4,0
952124,11-07-2023,0,2
397973,11-07-2023,3,0
818522,11-07-2023,3,0
146840,11-07-2023,1,2
888807,11-07-2023,0,2
714999,11-07-2023,4,0
382511,11-07-2023,0,2
15314,11-07-2023,0,2
500739,11-07-2023,0,2
799952,11-07-2023,1,0
329351,11-07-2023,4,0
324809,11-07-2023,3,0
839170,11-07-2023,0,2
455083,11-07-2023,0,2
578097,11-07-2023,3,0
361361,11-07-2023,3,2
291238,11-07-2023,3,0
654623,11-07-2023,4,0
313754,11-07-2023,4,0
378230,11-07-2023,3,0
762527,11-07-2023,0,2
952168,11-07-2023,1,2
602241,11-07-2023,4,0
587420,11-07-2023,4,0
171602,11-07-2023,0,2
687218,11-07-2023,0,2
328457,11-07-2023,3,0
194682,11-07-2023,3,0
679321,11-07-2023,4,2
118820,11-07-2023,4,0
228286,11-07-2023,0,2
561860,11-07-2023,3,2
712003,11-07-2023,4,0
962054,11-07-2023,3,0
378676,11-07-2023,4,0
532965,11-07-2023,3,0
365132,11-07-2023,3,0
398340,11-07-2023,0,2
491314,11-07-2023,1,0
954722,11-07-2023,0,2
623234,11-07-2023,3,2
131937,11-07-2023,4,0
611575,11-07-2023,4,0
621677,11-07-2023,4,0
272170,11-07-2023,3,0
692985,11-07-2023,0,2
876139,11-07-2023,3,0
903336,11-07-2023,3,2
945635,11-07-2023,3,0
760684,11-07-2023,0,2
354409,11-07-2023,3,0
937542,11-07-2023,1,0
287070,11-07-2023,4,0
317242,11-07-2023,1,2
993331,11-07-2023,3,0
807452,11-07-2023,4,0
451933,11-07-2023,1,0
18035,11-07-2023,3,0
820541,11-07-2023,0,2
552496,11-07-2023,0,2
336847,11-07-2023,3,2
747801,11-07-2023,3,0
589812,11-07-2023,3,0
677542,11-07-2023,0,2
604184,11-07-2023,1,0
968887,11-07-2023,3,0
700048,11-07-2023,1,0
897083,11-07-2023,1,0
448752,11-07-2023,0,2
365133,11-07-2023,1,0
133542,11-07-2023,4,2
863930,11-07-2023,3,0
473647,11-07-2023,4,0
112390,11-07-2023,3,2
34200,11-07-2023,3,0
140489,11-07-2023,0,2
799688,11-07-2023,3,0
859361,11-07-2023,3,0
492958,11-07-2023,3,2
219598,11-07-2023,3,0
140154,11-07-2023,1,2
449106,11-07-2023,4,0
366066,11-07-2023,0,2
600767,11-07-2023,0,2
784827,11-07-2023,4,0
6405,11-07-2023,3,0
970529,11-07-2023,3,0
820973,11-07-2023,4,0
433521,11-07-2023,3,0
930284,11-07-2023,3,0
4452,11-07-2023,3,0
82484,11-07-2023,3,2
440875,11-07-2023,3,0
432617,11-07-2023,3,2
707935,11-07-2023,3,0
585299,11-07-2023,3,2
52729,11-07-2023,4,2
373536,11-07-2023,3,0
243235,11-07-2023,1,0
564692,11-07-2023,3,0
186168,11-07-2023,0,2
537274,11-07-2023,3,0
913428,11-07-2023,4,0
726958,11-07-2023,0,2
613942,11-07-2023,1,0
425341,11-07-2023,3,2
760828,11-07-2023,3,0
723678,11-07-2023,3,2
451812,11-07-2023,0,2
677169,11-07-2023,0,2
587645,11-07-2023,4,0
837480,11-07-2023,0,2
566052,11-07-2023,0,2
56589,11-07-2023,4,0
26060,11-07-2023,3,2
237083,11-07-2023,3,0
679284,11-07-2023,0,2
114414,11-07-2023,3,0
11422,12-07-2023,3,0
669378,12-07-2023,4,2
848226,12-07-2023,3,0
516376,12-07-2023,0,2
39154,12-07-2023,3,0
34186,12-07-2023,3,0
812607,12-07-2023,0,2
473929,12-07-2023,1,0
654297,12-07-2023,3,0
70969,12-07-2023,3,0
552883,12-07-2023,4,2
397973,12-07-2023,4,0
555121,12-07-2023,0,2
818522,12-07-2023,4,0
462526,12-07-2023,0,2
376447,12-07-2023,4,2
146840,12-07-2023,3,0
89084,12-07-2023,3,0
15314,12-07-2023,1,2
880510,12-07-2023,0,2
891833,12-07-2023,3,0
741341,12-07-2023,3,2
500633,12-07-2023,0,2
798639,12-07-2023,0,2
337168,12-07-2023,3,0
883013,12-07-2023,0,2
183929,12-07-2023,4,0
578097,12-07-2023,0,2
487065,12-07-2023,0,2
949818,12-07-2023,4,0
654623,12-07-2023,1,0
313754,12-07-2023,0,2
658389,12-07-2023,0,2
990993,12-07-2023,3,0
481843,12-07-2023,3,0
540618,12-07-2023,4,0
171602,12-07-2023,0,2
60619,12-07-2023,4,0
962591,12-07-2023,3,0
107548,12-07-2023,1,0
667163,12-07-2023,4,2
712003,12-07-2023,0,2
712307,12-07-2023,0,2
378676,12-07-2023,3,0
969851,12-07-2023,0,2
398340,12-07-2023,4,0
491314,12-07-2023,0,2
306177,12-07-2023,0,2
272170,12-07-2023,0,2
721521,12-07-2023,4,0
487931,12-07-2023,4,0
901144,12-07-2023,4,0
53833,12-07-2023,3,2
876139,12-07-2023,3,0
903336,12-07-2023,3,0
945635,12-07-2023,1,0
760684,12-07-2023,3,0
354409,12-07-2023,0,2
937542,12-07-2023,3,2
490602,12-07-2023,4,2
679865,12-07-2023,3,0
644847,12-07-2023,1,2
451933,12-07-2023,3,0
94225,12-07-2023,0,2
704868,12-07-2023,0,2
18035,12-07-2023,1,0
435929,12-07-2023,0,2
820541,12-07-2023,0,2
589812,12-07-2023,3,2
677542,12-07-2023,0,2
604184,12-07-2023,1,2
697683,12-07-2023,1,0
894539,12-07-2023,0,2
709916,12-07-2023,1,0
739448,12-07-2023,1,2
897083,12-07-2023,1,0
133542,12-07-2023,3,0
767398,12-07-2023,0,2
112390,12-07-2023,0,2
672059,12-07-2023,0,2
803607,12-07-2023,0,2
859361,12-07-2023,0,2
492958,12-07-2023,4,0
63769,12-07-2023,0,2
684939,12-07-2023,4,0
449106,12-07-2023,3,2
256051,12-07-2023,0,2
366066,12-07-2023,3,0
6405,12-07-2023,3,0
853932,12-07-2023,3,0
433521,12-07-2023,3,2
927651,12-07-2023,0,2
930284,12-07-2023,3,0
4452,12-07-2023,3,0
82484,12-07-2023,3,0
432617,12-07-2023,3,2
942001,12-07-2023,0,2
120385,12-07-2023,3,0
52729,12-07-2023,3,2
661577,12-07-2023,4,0
951463,12-07-2023,0,2
373536,12-07-2023,3,0
131748,12-07-2023,0,2
186168,12-07-2023,0,2
784673,12-07-2023,0,2
425341,12-07-2023,0,2
760828,12-07-2023,3,0
451812,12-07-2023,4,0
137909,12-07-2023,4,0
799459,12-07-2023,4,0
992178,12-07-2023,0,2
56589,12-07-2023,1,0
154179,12-07-2023,3,0
240179,12-07-2023,4,2
673058,12-07-2023,4,0
114414,12-07-2023,4,2
153019,13-07-2023,0,2
11422,13-07-2023,3,0
669378,13-07-2023,4,0
890623,13-07-2023,3,0
965755,13-07-2023,3,0
516376,13-07-2023,4,0
196719,13-07-2023,0,2
812607,13-07-2023,4,0
818990,13-07-2023,0,2
847349,13-07-2023,0,2
473929,13-07-2023,0,2
77308,13-07-2023,3,0
552883,13-07-2023,0,2
818522,13-07-2023,3,0
376447,13-07-2023,0,2
146840,13-07-2023,4,0
136533,13-07-2023,4,0
714999,13-07-2023,0,2
67197,13-07-2023,4,0
880510,13-07-2023,0,2
257719,13-07-2023,3,0
891833,13-07-2023,1,2
500739,13-07-2023,3,0
500633,13-07-2023,4,0
799952,13-07-2023,0,2
798639,13-07-2023,3,0
337168,13-07-2023,3,0
659290,13-07-2023,0,2
839170,13-07-2023,3,2
455083,13-07-2023,4,0
183929,13-07-2023,3,0
578097,13-07-2023,0,2
690565,13-07-2023,3,0
361361,13-07-2023,0,2
291238,13-07-2023,4,0
313754,13-07-2023,3,0
563740,13-07-2023,3,0
952168,13-07-2023,0,2
587420,13-07-2023,4,0
914071,13-07-2023,3,2
832348,13-07-2023,3,0
481843,13-07-2023,4,0
991434,13-07-2023,0,2
540618,13-07-2023,3,2
319388,13-07-2023,1,0
171602,13-07-2023,0,2
107548,13-07-2023,4,0
687218,13-07-2023,0,2
328457,13-07-2023,0,2
194682,13-07-2023,4,0
681063,13-07-2023,4,0
300159,13-07-2023,0,2
118820,13-07-2023,3,0
228286,13-07-2023,0,2
712307,13-07-2023,0,2
513199,13-07-2023,0,2
962054,13-07-2023,4,0
378676,13-07-2023,4,2
890232,13-07-2023,0,2
532965,13-07-2023,3,0
969851,13-07-2023,0,2
305754,13-07-2023,3,2
954722,13-07-2023,0,2
606256,13-07-2023,3,0
652118,13-07-2023,4,0
187399,13-07-2023,3,0
611575,13-07-2023,3,0
306177,13-07-2023,0,2
721521,13-07-2023,0,2
487931,13-07-2023,3,0
764014,13-07-2023,4,0
876139,13-07-2023,0,2
903336,13-07-2023,3,0
945635,13-07-2023,3,0
354409,13-07-2023,3,0
490602,13-07-2023,3,0
131136,13-07-2023,3,0
679865,13-07-2023,3,0
807452,13-07-2023,1,2
94225,13-07-2023,3,0
704868,13-07-2023,3,2
18035,13-07-2023,0,2
820541,13-07-2023,4,0
91670,13-07-2023,1,2
336847,13-07-2023,4,2
144124,13-07-2023,4,0
747801,13-07-2023,3,0
589812,13-07-2023,3,0
604184,13-07-2023,3,0
697683,13-07-2023,3,0
709916,13-07-2023,3,0
739448,13-07-2023,0,2
700048,13-07-2023,1,2
897083,13-07-2023,4,0
448752,13-07-2023,0,2
767398,13-07-2023,0,2
385113,13-07-2023,4,2
34200,13-07-2023,0,2
753354,13-07-2023,3,0
124290,13-07-2023,3,0
492958,13-07-2023,0,2
63769,13-07-2023,3,2
684939,13-07-2023,0,2
256051,13-07-2023,0,2
366066,13-07-2023,4,0
6405,13-07-2023,3,0
51036,13-07-2023,0,2
927651,13-07-2023,0,2
432617,13-07-2023,0,2
953175,13-07-2023,3,0
942001,13-07-2023,3,0
585299,13-07-2023,0,2
661577,13-07-2023,3,0
951463,13-07-2023,4,0
373536,13-07-2023,4,0
243235,13-07-2023,0,2
186168,13-07-2023,3,0
525531,13-07-2023,3,0
757274,13-07-2023,3,0
726958,13-07-2023,0,2
784673,13-07-2023,0,2
760828,13-07-2023,0,2
723678,13-07-2023,0,2
677169,13-07-2023,3,0
706112,13-07-2023,3,2
837480,13-07-2023,3,0
137909,13-07-2023,3,2
264803,13-07-2023,0,2
992178,13-07-2023,4,2
26060,13-07-2023,3,0
123983,13-07-2023,0,2
237083,13-07-2023,3,0
298985,13-07-2023,3,2
114414,13-07-2023,0,2
669378,14-07-2023,0,2
890623,14-07-2023,4,0
222892,14-07-2023,3,2
284460,14-07-2023,3,2
473929,14-07-2023,4,0
77308,14-07-2023,1,0
654297,14-07-2023,1,0
552883,14-07-2023,3,0
952124,14-07-2023,0,2
818522,14-07-2023,0,2
376447,14-07-2023,3,0
714999,14-07-2023,0,2
382511,14-07-2023,3,0
15314,14-07-2023,4,0
880510,14-07-2023,4,0
741341,14-07-2023,0,2
799952,14-07-2023,3,2
833557,14-07-2023,4,0
337168,14-07-2023,0,2
455083,14-07-2023,4,0
578097,14-07-2023,3,0
487065,14-07-2023,3,0
961614,14-07-2023,0,2
361361,14-07-2023,3,0
378230,14-07-2023,0,2
658389,14-07-2023,3,2
990993,14-07-2023,4,0
952168,14-07-2023,4,0
542300,14-07-2023,0,2
602241,14-07-2023,0,2
914071,14-07-2023,3,0
567671,14-07-2023,3,0
481843,14-07-2023,0,2
319388,14-07-2023,4,0
687218,14-07-2023,4,2
378287,14-07-2023,0,2
712003,14-07-2023,4,0
378676,14-07-2023,0,2
890232,14-07-2023,0,2
689769,14-07-2023,3,2
969851,14-07-2023,0,2
305754,14-07-2023,0,2
398340,14-07-2023,1,0
491314,14-07-2023,3,0
33955,14-07-2023,3,2
623234,14-07-2023,4,0
606256,14-07-2023,0,2
187399,14-07-2023,0,2
621677,14-07-2023,0,2
721521,14-07-2023,3,0
692985,14-07-2023,0,2
876139,14-07-2023,4,2
120532,14-07-2023,3,0
937542,14-07-2023,0,2
287070,14-07-2023,0,2
993331,14-07-2023,4,2
451933,14-07-2023,0,2
461804,14-07-2023,0,2
36412,14-07-2023,0,2
704868,14-07-2023,0,2
435929,14-07-2023,0,2
552496,14-07-2023,4,2
455755,14-07-2023,0,2
336847,14-07-2023,0,2
144124,14-07-2023,0,2
589812,14-07-2023,3,0
677542,14-07-2023,1,0
604184,14-07-2023,3,0
697683,14-07-2023,3,2
894539,14-07-2023,1,0
739534,14-07-2023,0,2
897083,14-07-2023,0,2
365133,14-07-2023,1,0
133542,14-07-2023,0,2
767398,14-07-2023,0,2
863930,14-07-2023,1,0
9436,14-07-2023,4,2
647462,14-07-2023,3,0
34200,14-07-2023,1,2
672059,14-07-2023,0,2
799688,14-07-2023,3,2
492958,14-07-2023,4,0
366066,14-07-2023,0,2
970529,14-07-2023,0,2
51036,14-07-2023,3,0
367391,14-07-2023,4,0
930284,14-07-2023,3,0
4452,14-07-2023,0,2
440875,14-07-2023,3,0
432617,14-07-2023,3,0
953175,14-07-2023,3,0
942001,14-07-2023,0,2
120385,14-07-2023,4,2
52729,14-07-2023,0,2
661577,14-07-2023,3,2
243235,14-07-2023,3,0
186168,14-07-2023,0,2
525531,14-07-2023,0,2
757274,14-07-2023,0,2
726958,14-07-2023,0,2
784673,14-07-2023,3,2
425341,14-07-2023,3,0
723678,14-07-2023,3,2
451812,14-07-2023,3,0
706112,14-07-2023,0,2
557908,14-07-2023,0,2
837480,14-07-2023,4,2
566052,14-07-2023,3,2
992178,14-07-2023,3,2
56589,14-07-2023,3,2
26060,14-07-2023,0,2
33797,14-07-2023,0,2
444361,14-07-2023,0,2
114414,14-07-2023,3,0
153019,15-07-2023,0,2
196719,15-07-2023,0,2
14145,15-07-2023,0,2
349294,15-07-2023,4,0
847349,15-07-2023,4,2
654297,15-07-2023,4,0
70969,15-07-2023,1,0
552883,15-07-2023,1,0
952124,15-07-2023,0,2
818522,15-07-2023,0,2
376447,15-07-2023,0,2
217710,15-07-2023,0,2
89084,15-07-2023,0,2
888807,15-07-2023,1,0
714999,15-07-2023,0,2
382511,15-07-2023,4,0
15314,15-07-2023,0,2
67197,15-07-2023,3,0
880510,15-07-2023,0,2
257719,15-07-2023,0,2
891833,15-07-2023,3,2
741341,15-07-2023,0,2
500633,15-07-2023,4,0
833557,15-07-2023,0,2
337168,15-07-2023,3,0
883013,15-07-2023,3,0
455083,15-07-2023,4,2
183929,15-07-2023,4,0
592784,15-07-2023,3,0
578097,15-07-2023,1,0
961614,15-07-2023,4,0
291238,15-07-2023,4,2
654623,15-07-2023,0,2
313754,15-07-2023,0,2
658389,15-07-2023,1,0
990993,15-07-2023,4,0
762527,15-07-2023,4,0
587420,15-07-2023,3,0
491521,15-07-2023,4,0
481843,15-07-2023,3,2
991434,15-07-2023,3,2
540618,15-07-2023,0,2
171602,15-07-2023,1,0
962591,15-07-2023,0,2
107548,15-07-2023,4,0
687218,15-07-2023,3,0
328457,15-07-2023,1,0
194682,15-07-2023,3,0
681063,15-07-2023,4,0
378287,15-07-2023,4,2
118820,15-07-2023,0,2
228286,15-07-2023,0,2
561860,15-07-2023,0,2
513199,15-07-2023,0,2
962054,15-07-2023,4,2
689769,15-07-2023,0,2
969851,15-07-2023,0,2
305754,15-07-2023,0,2
398340,15-07-2023,3,0
491314,15-07-2023,3,0
33955,15-07-2023,3,0
470449,15-07-2023,0,2
954722,15-07-2023,3,0
623234,15-07-2023,0,2
131937,15-07-2023,0,2
606256,15-07-2023,3,0
187399,15-07-2023,4,2
764014,15-07-2023,3,0
903336,15-07-2023,0,2
120532,15-07-2023,3,0
945635,15-07-2023,0,2
760684,15-07-2023,4,0
937542,15-07-2023,3,0
490602,15-07-2023,0,2
131136,15-07-2023,1,0
679865,15-07-2023,4,0
317242,15-07-2023,0,2
644847,15-07-2023,4,0
327290,15-07-2023,4,2
451933,15-07-2023,0,2
461804,15-07-2023,4,0
36412,15-07-2023,3,2
18035,15-07-2023,4,0
820541,15-07-2023,4,0
91670,15-07-2023,0,2
677542,15-07-2023,3,0
604184,15-07-2023,1,0
894539,15-07-2023,3,0
739448,15-07-2023,0,2
448752,15-07-2023,3,0
473647,15-07-2023,1,0
112390,15-07-2023,3,0
753354,15-07-2023,4,0
490939,15-07-2023,3,2
492958,15-07-2023,4,2
63769,15-07-2023,3,0
684939,15-07-2023,0,2
219598,15-07-2023,0,2
256051,15-07-2023,3,2
366066,15-07-2023,3,0
6405,15-07-2023,0,2
970529,15-07-2023,0,2
51036,15-07-2023,3,0
820973,15-07-2023,0,2
367391,15-07-2023,0,2
433521,15-07-2023,3,0
927651,15-07-2023,3,0
82484,15-07-2023,3,2
440875,15-07-2023,3,0
953175,15-07-2023,3,0
57405,15-07-2023,3,2
120385,15-07-2023,4,0
52729,15-07-2023,3,0
661577,15-07-2023,3,0
757274,15-07-2023,4,2
726958,15-07-2023,4,0
642612,15-07-2023,3,0
425341,15-07-2023,3,0
760828,15-07-2023,3,0
677169,15-07-2023,3,0
274207,15-07-2023,4,0
587645,15-07-2023,3,0
837480,15-07-2023,1,0
992178,15-07-2023,0,2
56589,15-07-2023,4,0
26060,15-07-2023,4,0
33797,15-07-2023,0,2
123983,15-07-2023,3,0
679284,15-07-2023,0,2
669378,16-07-2023,0,2
890623,16-07-2023,4,2
516376,16-07-2023,0,2
14145,16-07-2023,0,2
349294,16-07-2023,3,0
284460,16-07-2023,4,2
77308,16-07-2023,1,0
70969,16-07-2023,0,2
818522,16-07-2023,3,0
462526,16-07-2023,4,0
217710,16-07-2023,0,2
888807,16-07-2023,0,2
15314,16-07-2023,3,0
41853,16-07-2023,1,2
799952,16-07-2023,0,2
337168,16-07-2023,3,0
592784,16-07-2023,0,2
487065,16-07-2023,3,0
690565,16-07-2023,4,2
961614,16-07-2023,3,0
654623,16-07-2023,3,0
658389,16-07-2023,4,2
990993,16-07-2023,3,0
762527,16-07-2023,1,0
542300,16-07-2023,3,0
587420,16-07-2023,1,0
567671,16-07-2023,0,2
481843,16-07-2023,3,2
991434,16-07-2023,0,2
540618,16-07-2023,0,2
171602,16-07-2023,3,2
60619,16-07-2023,3,0
328457,16-07-2023,4,0
681063,16-07-2023,4,2
679321,16-07-2023,0,2
300159,16-07-2023,0,2
118820,16-07-2023,3,0
228286,16-07-2023,0,2
962054,16-07-2023,0,2
532965,16-07-2023,0,2
365132,16-07-2023,3,0
305754,16-07-2023,0,2
398340,16-07-2023,3,2
491314,16-07-2023,0,2
33955,16-07-2023,0,2
623234,16-07-2023,1,2
606256,16-07-2023,4,0
187399,16-07-2023,3,0
925482,16-07-2023,0,2
306177,16-07-2023,3,0
721521,16-07-2023,3,0
692985,16-07-2023,0,2
487931,16-07-2023,3,0
764014,16-07-2023,0,2
945635,16-07-2023,4,2
354409,16-07-2023,0,2
937542,16-07-2023,4,0
131136,16-07-2023,1,0
317242,16-07-2023,0,2
807452,16-07-2023,1,0
94225,16-07-2023,4,0
18035,16-07-2023,0,2
336847,16-07-2023,0,2
144124,16-07-2023,4,0
747801,16-07-2023,0,2
677542,16-07-2023,3,0
604184,16-07-2023,3,2
697683,16-07-2023,0,2
739534,16-07-2023,0,2
739448,16-07-2023,3,0
897083,16-07-2023,0,2
365133,16-07-2023,0,2
133542,16-07-2023,4,2
767398,16-07-2023,0,2
863930,16-07-2023,0,2
9436,16-07-2023,0,2
385113,16-07-2023,0,2
647462,16-07-2023,3,0
753354,16-07-2023,0,2
490939,16-07-2023,0,2
672059,16-07-2023,0,2
124290,16-07-2023,3,2
140489,16-07-2023,3,2
799688,16-07-2023,0,2
859361,16-07-2023,3,0
63769,16-07-2023,0,2
219598,16-07-2023,4,2
140154,16-07-2023,3,2
615545,16-07-2023,4,0
6405,16-07-2023,0,2
853932,16-07-2023,3,0
970529,16-07-2023,0,2
51036,16-07-2023,3,0
367391,16-07-2023,3,0
707935,16-07-2023,3,0
942001,16-07-2023,3,2
120385,16-07-2023,3,0
951463,16-07-2023,3,2
564692,16-07-2023,1,0
131748,16-07-2023,3,0
913428,16-07-2023,3,0
784673,16-07-2023,0,2
425341,16-07-2023,3,0
771228,16-07-2023,0,2
760828,16-07-2023,0,2
451812,16-07-2023,0,2
706112,16-07-2023,0,2
587645,16-07-2023,4,0
837480,16-07-2023,4,0
264803,16-07-2023,4,0
56589,16-07-2023,4,0
26060,16-07-2023,4,2
33797,16-07-2023,0,2
123983,16-07-2023,1,2
237083,16-07-2023,3,0
154179,16-07-2023,4,0
679284,16-07-2023,1,0
153019,17-07-2023,3,0
669378,17-07-2023,1,0
848226,17-07-2023,3,0
890623,17-07-2023,0,2
39154,17-07-2023,0,2
34186,17-07-2023,0,2
196719,17-07-2023,4,0
478531,17-07-2023,0,2
812607,17-07-2023,0,2
818990,17-07-2023,3,0
14145,17-07-2023,0,2
349294,17-07-2023,0,2
284460,17-07-2023,3,2
473929,17-07-2023,0,2
77308,17-07-2023,3,0
70969,17-07-2023,3,0
397973,17-07-2023,0,2
462526,17-07-2023,1,0
888807,17-07-2023,3,0
15314,17-07-2023,4,2
67197,17-07-2023,3,0
880510,17-07-2023,4,0
41853,17-07-2023,0,2
257719,17-07-2023,1,0
741341,17-07-2023,3,0
500633,17-07-2023,3,0
799952,17-07-2023,4,0
578097,17-07-2023,0,2
734789,17-07-2023,0,2
690565,17-07-2023,1,0
654623,17-07-2023,0,2
313754,17-07-2023,4,2
378230,17-07-2023,3,0
990993,17-07-2023,4,2
762527,17-07-2023,0,2
587420,17-07-2023,0,2
914071,17-07-2023,4,0
832348,17-07-2023,1,0
567671,17-07-2023,4,0
481843,17-07-2023,4,0
540618,17-07-2023,4,2
171602,17-07-2023,0,2
328457,17-07-2023,0,2
679321,17-07-2023,0,2
378287,17-07-2023,4,0
118820,17-07-2023,0,2
667163,17-07-2023,0,2
228286,17-07-2023,4,0
513199,17-07-2023,0,2
962054,17-07-2023,0,2
890232,17-07-2023,4,0
689769,17-07-2023,1,0
969851,17-07-2023,0,2
491314,17-07-2023,0,2
470449,17-07-2023,3,0
954722,17-07-2023,4,0
623234,17-07-2023,0,2
131937,17-07-2023,0,2
606256,17-07-2023,0,2
925482,17-07-2023,3,0
621677,17-07-2023,3,0
306177,17-07-2023,1,2
272170,17-07-2023,0,2
721521,17-07-2023,0,2
692985,17-07-2023,0,2
901144,17-07-2023,3,0
764014,17-07-2023,3,2
876139,17-07-2023,1,2
903336,17-07-2023,3,2
120532,17-07-2023,0,2
945635,17-07-2023,4,0
760684,17-07-2023,1,2
937542,17-07-2023,4,2
490602,17-07-2023,3,2
287070,17-07-2023,3,2
317242,17-07-2023,0,2
644847,17-07-2023,4,0
993331,17-07-2023,0,2
807452,17-07-2023,1,2
451933,17-07-2023,0,2
36412,17-07-2023,0,2
704868,17-07-2023,3,2
552496,17-07-2023,0,2
91670,17-07-2023,0,2
144124,17-07-2023,0,2
747801,17-07-2023,4,2
589812,17-07-2023,3,0
677542,17-07-2023,1,0
604184,17-07-2023,3,0
697683,17-07-2023,3,0
968887,17-07-2023,4,0
709916,17-07-2023,3,0
448752,17-07-2023,4,0
767398,17-07-2023,1,0
385113,17-07-2023,0,2
112390,17-07-2023,0,2
647462,17-07-2023,3,2
34200,17-07-2023,0,2
753354,17-07-2023,3,0
490939,17-07-2023,3,0
672059,17-07-2023,3,0
140489,17-07-2023,0,2
799688,17-07-2023,0,2
492958,17-07-2023,0,2
256051,17-07-2023,0,2
615545,17-07-2023,3,0
600767,17-07-2023,0,2
6405,17-07-2023,4,0
970529,17-07-2023,3,0
51036,17-07-2023,0,2
820973,17-07-2023,4,0
433521,17-07-2023,3,2
927651,17-07-2023,3,0
930284,17-07-2023,3,2
82484,17-07-2023,3,0
440875,17-07-2023,3,0
432617,17-07-2023,0,2
953175,17-07-2023,3,2
942001,17-07-2023,3,2
661577,17-07-2023,3,0
373536,17-07-2023,4,0
243235,17-07-2023,0,2
186168,17-07-2023,0,2
726958,17-07-2023,3,2
613942,17-07-2023,3,0
784673,17-07-2023,4,2
771228,17-07-2023,0,2
760828,17-07-2023,0,2
723678,17-07-2023,4,0
451812,17-07-2023,4,0
677169,17-07-2023,3,0
274207,17-07-2023,3,0
137909,17-07-2023,0,2
56589,17-07-2023,0,2
123983,17-07-2023,0,2
237083,17-07-2023,0,2
154179,17-07-2023,3,2
444361,17-07-2023,3,2
679284,17-07-2023,0,2
153019,18-07-2023,4,0
11422,18-07-2023,4,0
34186,18-07-2023,0,2
478531,18-07-2023,0,2
14145,18-07-2023,3,2
473929,18-07-2023,4,2
70969,18-07-2023,4,2
552883,18-07-2023,4,0
555121,18-07-2023,4,0
818522,18-07-2023,0,2
462526,18-07-2023,0,2
376447,18-07-2023,0,2
888807,18-07-2023,4,0
714999,18-07-2023,3,2
382511,18-07-2023,4,0
15314,18-07-2023,4,0
67197,18-07-2023,1,2
880510,18-07-2023,0,2
891833,18-07-2023,1,0
500739,18-07-2023,3,0
798639,18-07-2023,4,0
329351,18-07-2023,0,2
337168,18-07-2023,4,2
659290,18-07-2023,4,0
455083,18-07-2023,0,2
183929,18-07-2023,0,2
592784,18-07-2023,4,2
578097,18-07-2023,4,0
734789,18-07-2023,3,0
949818,18-07-2023,3,0
361361,18-07-2023,4,0
654623,18-07-2023,0,2
952168,18-07-2023,1,0
602241,18-07-2023,3,0
587420,18-07-2023,0,2
491521,18-07-2023,3,0
991434,18-07-2023,4,0
107548,18-07-2023,1,0
328457,18-07-2023,0,2
194682,18-07-2023,0,2
300159,18-07-2023,4,0
378287,18-07-2023,3,2
667163,18-07-2023,4,2
962054,18-07-2023,3,2
491314,18-07-2023,0,2
33955,18-07-2023,0,2
470449,18-07-2023,3,0
954722,18-07-2023,0,2
623234,18-07-2023,4,2
606256,18-07-2023,3,0
187399,18-07-2023,0,2
611575,18-07-2023,0,2
621677,18-07-2023,0,2
487931,18-07-2023,4,0
