5397,P0503,,S0062,4/29/2017,29-Apr-17,0 sales,0,9,18.95,PR14,,PR03,,NA,4/30/2017,30/04/2017
5398,P0521,,S0002,4/29/2017,29-Apr-17,0 sales,0,1,12,PR14,,PR03,,NA,5/2/2017,2/5/2017
5399,P0662,,S0020,4/29/2017,29-Apr-17,0 sales,0,10,16.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5400,P0665,,S0022,4/29/2017,29-Apr-17,0 sales,0,5,10.75,PR14,,PR03,,NA,5/3/2017,3/5/2017
5401,P0681,,S0034,4/29/2017,29-Apr-17,0 sales,0,9,10.9,PR14,,PR03,,NA,5/1/2017,1/5/2017
5402,P0572,,S0086,4/29/2017,29-Apr-17,0 sales,0,9,1,PR14,,PR03,,NA,5/1/2017,1/5/2017
5403,P0569,,S0093,4/29/2017,29-Apr-17,2 sales,5,16,2.7,PR14,,PR03,,NA,5/3/2017,3/5/2017
5404,P0438,,S0116,4/29/2017,29-Apr-17,0 sales,0,14,0.25,PR14,,PR03,,NA,4/30/2017,30/04/2017
5405,P0521,,S0038,4/29/2017,29-Apr-17,0 sales,0,30,12,PR14,,PR03,,NA,5/1/2017,1/5/2017
5406,P0348,,S0139,4/29/2017,29-Apr-17,0 sales,0,4,1.84,PR10,low,PR03,,NA,5/3/2017,3/5/2017
5407,P0490,,S0110,4/29/2017,29-Apr-17,0 sales,0,5,59.5,PR14,,PR03,,NA,5/2/2017,2/5/2017
5408,P0364,,S0102,4/29/2017,29-Apr-17,4 sales,3.7,10,1,PR14,,PR03,,NA,5/1/2017,1/5/2017
5409,P0129,,S0139,4/29/2017,29-Apr-17,0 sales,0,5,19.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5410,P0673,,S0115,4/29/2017,29-Apr-17,1 sales,7.58,22,8.95,PR14,,PR03,,NA,5/1/2017,1/5/2017
5411,P0337,,S0110,4/29/2017,29-Apr-17,0 sales,0,12,26.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5412,P0499,,S0113,4/29/2017,29-Apr-17,1 sales,0.69,4,0.75,PR14,,PR03,,NA,5/3/2017,3/5/2017
5413,P0129,,S0015,4/29/2017,29-Apr-17,3 sales,63.43,5,24.95,PR14,,PR03,,NA,5/1/2017,1/5/2017
5414,P0613,,S0105,4/29/2017,29-Apr-17,0 sales,0,14,6.45,PR14,,PR03,,NA,5/3/2017,3/5/2017
5415,P0090,,S0063,4/29/2017,29-Apr-17,1 sales,2.75,16,3.25,PR14,,PR03,,NA,5/1/2017,1/5/2017
5416,P0067,,S0106,4/29/2017,29-Apr-17,0 sales,0,3,16.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5417,P0321,,S0050,4/30/2017,30-Apr-17,1 sales,5.06,4,11.95,PR09,high,PR03,,NA,5/3/2017,3/5/2017
5418,P0587,,S0031,4/30/2017,30-Apr-17,0 sales,0,8,3.99,PR14,,PR03,,NA,5/1/2017,1/5/2017
5419,P0125,,S0113,4/30/2017,30-Apr-17,1 sales,2.73,42,2.95,PR03,verylow,PR03,,NA,5/1/2017,1/5/2017
5420,P0171,,S0039,4/30/2017,30-Apr-17,0 sales,0,5,11.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5421,P0438,,S0097,4/30/2017,30-Apr-17,45 sales,10.42,154,0.25,PR14,,PR03,,NA,5/3/2017,3/5/2017
5422,P0520,,S0023,4/30/2017,30-Apr-17,0 sales,0,6,2.95,PR14,,PR03,,NA,5/2/2017,2/5/2017
5423,P0157,,S0041,4/30/2017,30-Apr-17,0 sales,0,1,7.75,PR14,,PR03,,NA,5/2/2017,2/5/2017
5424,P0425,,S0013,4/30/2017,30-Apr-17,0 sales,0,7,5.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5425,P0198,,S0087,4/30/2017,30-Apr-17,2 sales,1.2,26,0.65,PR10,low,PR03,,NA,5/3/2017,3/5/2017
5426,P0125,,S0087,4/30/2017,30-Apr-17,0 sales,0,15,2.95,PR03,verylow,PR03,,NA,5/3/2017,3/5/2017
5427,P0017,,S0004,4/30/2017,30-Apr-17,2 sales,2.48,42,1.49,PR06,low,PR03,,NA,5/1/2017,1/5/2017
5428,P0533,,S0095,4/30/2017,30-Apr-17,0 sales,0,54,7.75,PR14,,PR03,,NA,5/3/2017,3/5/2017
5429,P0504,,S0040,4/30/2017,30-Apr-17,0 sales,0,1,14.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5430,P0165,,S0050,4/30/2017,30-Apr-17,0 sales,0,24,1.4,PR14,,PR03,,NA,5/2/2017,2/5/2017
5431,P0536,,S0011,4/30/2017,30-Apr-17,0 sales,0,3,3.15,PR14,,PR03,,NA,5/1/2017,1/5/2017
5432,P0718,,S0003,4/30/2017,30-Apr-17,0 sales,0,8,13,PR14,,PR03,,NA,5/1/2017,1/5/2017
5433,P0735,,S0078,4/30/2017,30-Apr-17,0 sales,0,3,10.75,PR14,,PR03,,NA,5/2/2017,2/5/2017
5434,P0348,,S0022,4/30/2017,30-Apr-17,0 sales,0,4,2.3,PR10,verylow,PR03,,NA,5/4/2017,4/5/2017
5435,P0639,,S0089,4/30/2017,30-Apr-17,0 sales,0,4,8.95,PR14,,PR03,,NA,5/1/2017,1/5/2017
5436,P0438,,S0002,4/30/2017,30-Apr-17,16 sales,3.7,106,0.25,PR14,,PR03,,NA,5/1/2017,1/5/2017
5437,P0602,,S0050,4/30/2017,30-Apr-17,0 sales,0,2,10.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5438,P0655,,S0052,4/30/2017,30-Apr-17,0 sales,0,2,49.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5439,P0611,,S0055,4/30/2017,30-Apr-17,1 sales,15,1,15,PR14,,PR03,,NA,5/2/2017,2/5/2017
5440,P0116,,S0043,4/30/2017,30-Apr-17,5 sales,3.47,13,1.15,PR10,high,PR03,,NA,5/1/2017,1/5/2017
5441,P0499,,S0095,4/30/2017,30-Apr-17,1 sales,0.69,7,0.75,PR14,,PR03,,NA,5/3/2017,3/5/2017
5442,P0671,,S0055,4/30/2017,30-Apr-17,0 sales,0,8,3.25,PR14,,PR03,,NA,5/2/2017,2/5/2017
5443,P0131,,S0115,4/30/2017,30-Apr-17,3 sales,5.42,48,1.95,PR09,low,PR03,,NA,5/3/2017,3/5/2017
5444,P0280,,S0072,4/30/2017,30-Apr-17,2 sales,11.69,0,NA,PR14,,PR03,,NA,5/2/2017,2/5/2017
5445,P0099,,S0055,4/30/2017,30-Apr-17,0 sales,0,4,10.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5446,P0312,,S0013,4/30/2017,30-Apr-17,0 sales,0,10,15.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5447,P0657,,S0122,4/30/2017,30-Apr-17,0 sales,0,10,7.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5448,P0125,,S0066,4/30/2017,30-Apr-17,3 sales,8.19,42,2.95,PR03,verylow,PR03,,NA,5/4/2017,4/5/2017
5449,P0185,,S0041,4/30/2017,30-Apr-17,0 sales,0,3,0.75,PR14,,PR03,,NA,5/1/2017,1/5/2017
5450,P0275,,S0107,4/30/2017,30-Apr-17,0 sales,0,20,2.45,PR14,,PR03,,NA,5/4/2017,4/5/2017
5451,P0520,,S0132,4/30/2017,30-Apr-17,0 sales,0,11,2.95,PR14,,PR03,,NA,5/1/2017,1/5/2017
5452,P0458,,S0104,4/30/2017,30-Apr-17,0 sales,0,57,4.5,PR14,,PR03,,NA,5/4/2017,4/5/2017
5453,P0664,,S0095,4/30/2017,30-Apr-17,0 sales,0,24,1.25,PR14,,PR03,,NA,5/1/2017,1/5/2017
5454,P0499,,S0013,4/30/2017,30-Apr-17,1 sales,0.69,8,0.75,PR14,,PR03,,NA,5/3/2017,3/5/2017
5455,P0361,,S0043,4/30/2017,30-Apr-17,0 sales,0,7,12.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5456,P0689,,S0126,4/30/2017,30-Apr-17,0 sales,0,22,29.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5457,P0103,,S0139,4/30/2017,30-Apr-17,8 sales,21.85,86,2.95,PR14,,PR03,,NA,5/4/2017,4/5/2017
5458,P0377,,S0095,4/30/2017,30-Apr-17,0 sales,0,3,9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5459,P0144,,S0013,4/30/2017,30-Apr-17,0 sales,0,6,4.95,PR14,,PR03,,NA,5/3/2017,3/5/2017
5460,P0351,,S0097,4/30/2017,30-Apr-17,0 sales,0,9,53.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5461,P0446,,S0095,4/30/2017,30-Apr-17,0 sales,0,58,5.95,PR14,,PR03,,NA,5/4/2017,4/5/2017
5462,P0134,,S0060,4/30/2017,30-Apr-17,0 sales,0,35,8.9,PR14,,PR03,,NA,5/1/2017,1/5/2017
5463,P0073,,S0038,4/30/2017,30-Apr-17,0 sales,0,27,5.95,PR14,,PR03,,NA,5/2/2017,2/5/2017
5464,P0690,,S0015,4/30/2017,30-Apr-17,0 sales,0,12,14.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5465,P0169,,S0113,5/1/2017,1-May-17,0 sales,0,4,4.99,PR14,,PR03,,NA,5/2/2017,2/5/2017
5466,P0280,,S0113,5/1/2017,1-May-17,1 sales,5.92,22,6.99,PR14,,PR03,,NA,5/4/2017,4/5/2017
5467,P0017,,S0073,5/1/2017,1-May-17,3 sales,3.58,28,1.49,PR06,low,PR03,,NA,5/3/2017,3/5/2017
5468,P0691,,S0021,5/1/2017,1-May-17,0 sales,0,2,3,PR14,,PR03,,NA,5/4/2017,4/5/2017
5469,P0678,,S0023,5/1/2017,1-May-17,0 sales,0,2,15.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5470,P0054,,S0123,5/1/2017,1-May-17,0 sales,0,7,3.95,PR14,,PR03,,NA,5/3/2017,3/5/2017
5471,P0556,,S0097,5/1/2017,1-May-17,0 sales,0,6,14.5,PR14,,PR03,,NA,5/3/2017,3/5/2017
5472,P0376,,S0023,5/1/2017,1-May-17,1 sales,4.58,11,4.95,PR14,,PR03,,NA,5/3/2017,3/5/2017
5473,P0348,,S0130,5/1/2017,1-May-17,0 sales,0,10,2.3,PR10,verylow,PR03,,NA,5/3/2017,3/5/2017
5474,P0614,,S0064,5/1/2017,1-May-17,0 sales,0,12,15.9,PR03,verylow,PR03,,NA,5/3/2017,3/5/2017
5475,P0639,,S0008,5/1/2017,1-May-17,0 sales,0,4,8.95,PR14,,PR03,,NA,5/3/2017,3/5/2017
5476,P0206,,S0117,5/1/2017,1-May-17,0 sales,0,7,1.5,PR03,verylow,PR03,,NA,5/2/2017,2/5/2017
5477,P0504,,S0097,5/1/2017,1-May-17,0 sales,0,4,14.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5478,P0055,,S0031,5/1/2017,1-May-17,0 sales,0,13,3.5,PR14,,PR03,,NA,5/4/2017,4/5/2017
5479,P0260,,S0087,5/1/2017,1-May-17,0 sales,0,6,16.5,PR14,,PR03,,NA,5/3/2017,3/5/2017
5480,P0671,,S0084,5/1/2017,1-May-17,0 sales,0,5,3.25,PR14,,PR03,,NA,5/5/2017,5/5/2017
5481,P0283,,S0122,5/1/2017,1-May-17,0 sales,0,9,23.5,PR14,,PR03,,NA,5/5/2017,5/5/2017
5482,P0001,,S0002,5/1/2017,1-May-17,0 sales,0,1,6.5,PR14,,PR03,,NA,5/4/2017,4/5/2017
5483,P0711,,S0093,5/1/2017,1-May-17,0 sales,0,9,9.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5484,P0327,,S0133,5/1/2017,1-May-17,0 sales,0,21,3.1,PR14,,PR03,,NA,5/4/2017,4/5/2017
5485,P0035,,S0073,5/1/2017,1-May-17,0 sales,0,1,2.95,PR14,,PR03,,NA,5/3/2017,3/5/2017
5486,P0151,,S0126,5/1/2017,1-May-17,0 sales,0,6,6.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5487,P0260,,S0120,5/1/2017,1-May-17,0 sales,0,9,16.5,PR14,,PR03,,NA,5/2/2017,2/5/2017
5488,P0164,,S0108,5/1/2017,1-May-17,0 sales,0,5,29.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5489,P0134,,S0018,5/1/2017,1-May-17,0 sales,0,1,8.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5490,P0389,,S0113,5/1/2017,1-May-17,0 sales,0,2,9.45,PR05,low,PR03,,NA,5/4/2017,4/5/2017
5491,P0423,,S0108,5/1/2017,1-May-17,0 sales,0,26,0.5,PR14,,PR03,,NA,5/3/2017,3/5/2017
5492,P0711,,S0106,5/1/2017,1-May-17,0 sales,0,26,9.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5493,P0364,,S0124,5/1/2017,1-May-17,3 sales,2.78,13,1,PR14,,PR03,,NA,5/4/2017,4/5/2017
5494,P0051,,S0024,5/1/2017,1-May-17,4 sales,2.59,109,0.7,PR14,,PR03,,NA,5/5/2017,5/5/2017
5495,P0148,,S0043,5/1/2017,1-May-17,0 sales,0,3,5.75,PR10,moderate,PR03,,NA,5/3/2017,3/5/2017
5496,P0165,,S0096,5/1/2017,1-May-17,0 sales,0,10,1.4,PR14,,PR03,,NA,5/2/2017,2/5/2017
5497,P0613,,S0113,5/1/2017,1-May-17,0 sales,0,10,6.45,PR14,,PR03,,NA,5/4/2017,4/5/2017
5498,P0090,,S0119,5/1/2017,1-May-17,0 sales,0,23,3.25,PR14,,PR03,,NA,5/2/2017,2/5/2017
5499,P0635,,S0097,5/1/2017,1-May-17,0 sales,0,14,5.5,PR14,,PR03,,NA,5/4/2017,4/5/2017
5500,P0582,,S0066,5/1/2017,1-May-17,0 sales,0,1,9.45,PR05,low,PR03,,NA,5/3/2017,3/5/2017
5501,P0332,,S0097,5/1/2017,1-May-17,0 sales,0,8,37.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5502,P0521,,S0062,5/1/2017,1-May-17,3 sales,30.51,3,12,PR14,,PR03,,NA,5/3/2017,3/5/2017
5503,P0458,,S0135,5/1/2017,1-May-17,0 sales,0,19,4.5,PR14,,PR03,,NA,5/2/2017,2/5/2017
5504,P0644,,S0043,5/1/2017,1-May-17,0 sales,0,4,54.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5505,P0417,,S0125,5/1/2017,1-May-17,0 sales,0,4,7.9,PR05,moderate,PR03,,NA,5/3/2017,3/5/2017
5506,P0165,,S0049,5/1/2017,1-May-17,0 sales,0,9,1.4,PR14,,PR03,,NA,5/3/2017,3/5/2017
5507,P0665,,S0102,5/1/2017,1-May-17,0 sales,0,11,10.75,PR14,,PR03,,NA,5/3/2017,3/5/2017
5508,P0504,,S0115,5/1/2017,1-May-17,0 sales,0,23,14.9,PR14,,PR03,,NA,5/2/2017,2/5/2017
5509,P0420,,S0113,5/1/2017,1-May-17,0 sales,0,184,0.6,PR14,,PR03,,NA,5/6/2017,6/5/2017
5510,P0071,,S0008,5/2/2017,2-May-17,0 sales,0,3,9.45,PR05,low,PR03,,NA,5/6/2017,6/5/2017
5511,P0458,,S0104,5/2/2017,2-May-17,0 sales,0,57,4.5,PR14,,PR03,,NA,5/3/2017,3/5/2017
5512,P0609,,S0032,5/2/2017,2-May-17,0 sales,0,10,1.25,PR14,,PR03,,NA,5/4/2017,4/5/2017
5513,P0213,,S0043,5/2/2017,2-May-17,0 sales,0,36,24.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5514,P0364,,S0093,5/2/2017,2-May-17,0 sales,0,14,1,PR14,,PR03,,NA,5/4/2017,4/5/2017
5515,P0399,,S0123,5/2/2017,2-May-17,0 sales,0,4,4.5,PR14,,PR03,,NA,5/4/2017,4/5/2017
5516,P0527,,S0108,5/2/2017,2-May-17,2 sales,3.98,15,2.15,PR14,,PR03,,NA,5/5/2017,5/5/2017
5517,P0704,,S0012,5/2/2017,2-May-17,0 sales,0,4,2.2,PR14,,PR03,,NA,5/4/2017,4/5/2017
5518,P0406,,S0056,5/2/2017,2-May-17,0 sales,0,18,11.5,PR14,,PR03,,NA,5/5/2017,5/5/2017
5519,P0646,,S0105,5/2/2017,2-May-17,0 sales,0,2,6.5,PR14,,PR03,,NA,5/5/2017,5/5/2017
5520,P0333,,S0040,5/2/2017,2-May-17,0 sales,0,12,1.85,PR14,,PR03,,NA,5/7/2017,7/5/2017
5521,P0718,,S0032,5/2/2017,2-May-17,0 sales,0,6,13,PR14,,PR03,,NA,5/4/2017,4/5/2017
5522,P0690,,S0106,5/2/2017,2-May-17,0 sales,0,34,14.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5523,P0572,,S0086,5/2/2017,2-May-17,2 sales,1.85,9,1,PR14,,PR03,,NA,5/3/2017,3/5/2017
5524,P0178,,S0065,5/2/2017,2-May-17,0 sales,0,1,12.75,PR14,,PR03,,NA,5/5/2017,5/5/2017
5525,P0103,,S0040,5/2/2017,2-May-17,7 sales,19.12,48,2.95,PR14,,PR03,,NA,5/5/2017,5/5/2017
5526,P0332,,S0063,5/2/2017,2-May-17,0 sales,0,6,37.9,PR14,,PR03,,NA,5/5/2017,5/5/2017
5527,P0663,,S0065,5/2/2017,2-May-17,0 sales,0,44,3.95,PR03,verylow,PR03,,NA,5/3/2017,3/5/2017
5528,P0297,,S0025,5/2/2017,2-May-17,0 sales,0,3,14.95,PR14,,PR03,,NA,5/4/2017,4/5/2017
5529,P0679,,S0142,5/2/2017,2-May-17,0 sales,0,9,41.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5530,P0283,,S0001,5/2/2017,2-May-17,0 sales,0,14,23.5,PR14,,PR03,,NA,5/6/2017,6/5/2017
5531,P0491,,S0108,5/2/2017,2-May-17,0 sales,0,7,24.5,PR14,,PR03,,NA,5/4/2017,4/5/2017
5532,P0165,,S0117,5/2/2017,2-May-17,0 sales,0,11,1.4,PR14,,PR03,,NA,5/3/2017,3/5/2017
5533,P0051,,S0050,5/2/2017,2-May-17,0 sales,0,10,0.7,PR14,,PR03,,NA,5/4/2017,4/5/2017
5534,P0389,,S0105,5/2/2017,2-May-17,0 sales,0,7,9.45,PR05,low,PR03,,NA,5/4/2017,4/5/2017
5535,P0655,,S0144,5/2/2017,2-May-17,0 sales,0,1,59.9,PR14,,PR03,,NA,5/5/2017,5/5/2017
5536,P0438,,S0144,5/2/2017,2-May-17,0 sales,0,63,0.25,PR14,,PR03,,NA,5/4/2017,4/5/2017
5537,P0417,,S0031,5/2/2017,2-May-17,2 sales,9.37,15,7.9,PR05,moderate,PR03,,NA,5/4/2017,4/5/2017
5538,P0220,,S0132,5/2/2017,2-May-17,0 sales,0,3,1.85,PR14,,PR03,,NA,5/4/2017,4/5/2017
5539,P0619,,S0049,5/2/2017,2-May-17,0 sales,0,12,9.95,PR14,,PR03,,NA,5/3/2017,3/5/2017
5540,P0412,,S0096,5/2/2017,2-May-17,0 sales,0,3,6.95,PR14,,PR03,,NA,5/4/2017,4/5/2017
5541,P0500,,S0143,5/2/2017,2-May-17,0 sales,0,28,7.95,PR14,,PR03,,NA,5/4/2017,4/5/2017
5542,P0499,,S0112,5/2/2017,2-May-17,3 sales,2.36,0,NA,PR14,,PR03,,NA,5/4/2017,4/5/2017
5543,P0705,,S0089,5/2/2017,2-May-17,0 sales,0,17,14.9,PR05,low,PR03,,NA,5/4/2017,4/5/2017
5544,P0681,,S0014,5/2/2017,2-May-17,0 sales,0,4,10.9,PR14,,PR03,,NA,5/3/2017,3/5/2017
5545,P0099,,S0120,5/2/2017,2-May-17,0 sales,0,1,10.9,PR14,,PR03,,NA,5/5/2017,5/5/2017
5546,P0060,,S0108,5/2/2017,2-May-17,0 sales,0,3,16.9,PR14,,PR03,,NA,5/5/2017,5/5/2017
5547,P0055,,S0027,5/2/2017,2-May-17,0 sales,0,10,3.5,PR14,,PR03,,NA,5/3/2017,3/5/2017
5548,P0223,,S0055,5/2/2017,2-May-17,0 sales,0,5,10.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5549,P0297,,S0093,5/2/2017,2-May-17,0 sales,0,5,14.95,PR14,,PR03,,NA,5/4/2017,4/5/2017
5550,P0551,,S0107,5/2/2017,2-May-17,0 sales,0,9,1.85,PR14,,PR03,,NA,5/3/2017,3/5/2017
5551,P0671,,S0126,5/2/2017,2-May-17,0 sales,0,6,3.25,PR14,,PR03,,NA,5/6/2017,6/5/2017
5552,P0402,,S0097,5/2/2017,2-May-17,0 sales,0,2,7.75,PR14,,PR03,,NA,5/6/2017,6/5/2017
5553,P0129,,S0029,5/2/2017,2-May-17,1 sales,25.34,0,NA,PR14,,PR03,,NA,5/6/2017,6/5/2017
5554,P0131,,S0126,5/3/2017,3-May-17,0 sales,0,53,1.95,PR09,low,PR03,,NA,5/7/2017,7/5/2017
5555,P0024,,S0056,5/3/2017,3-May-17,0 sales,0,68,1.9,PR14,,PR03,,NA,5/7/2017,7/5/2017
5556,P0341,,S0056,5/3/2017,3-May-17,0 sales,0,8,34.95,PR14,,PR03,,NA,5/7/2017,7/5/2017
5557,P0187,,S0097,5/3/2017,3-May-17,0 sales,0,4,21.99,PR14,,PR03,,NA,5/4/2017,4/5/2017
5558,P0704,,S0023,5/3/2017,3-May-17,1 sales,1.75,10,1.89,PR14,,PR03,,NA,5/7/2017,7/5/2017
5559,P0399,,S0095,5/3/2017,3-May-17,0 sales,0,12,4.5,PR14,,PR03,,NA,5/5/2017,5/5/2017
5560,P0183,,S0038,5/3/2017,3-May-17,0 sales,0,11,6.25,PR14,,PR03,,NA,5/4/2017,4/5/2017
5561,P0144,,S0108,5/3/2017,3-May-17,0 sales,0,10,4.95,PR14,,PR03,,NA,5/5/2017,5/5/2017
5562,P0664,,S0082,5/3/2017,3-May-17,1 sales,1.16,32,1.25,PR14,,PR03,,NA,5/8/2017,8/5/2017
5563,P0514,,S0012,5/3/2017,3-May-17,0 sales,0,2,8.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5564,P0213,,S0115,5/3/2017,3-May-17,0 sales,0,28,24.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5565,P0543,,S0132,5/3/2017,3-May-17,1 sales,2.31,13,2.5,PR14,,PR03,,NA,5/6/2017,6/5/2017
5566,P0651,,S0012,5/3/2017,3-May-17,0 sales,0,6,9.9,PR14,,PR03,,NA,5/5/2017,5/5/2017
5567,P0483,,S0131,5/3/2017,3-May-17,0 sales,0,2,10,PR14,,PR03,,NA,5/7/2017,7/5/2017
5568,P0561,,S0104,5/3/2017,3-May-17,0.252 sales,5.11,0,21.9,PR14,,PR03,,NA,5/5/2017,5/5/2017
5569,P0261,,S0014,5/3/2017,3-May-17,0 sales,0,10,4.75,PR14,,PR03,,NA,5/6/2017,6/5/2017
5570,P0614,,S0054,5/3/2017,3-May-17,0 sales,0,6,15.9,PR03,verylow,PR03,,NA,5/5/2017,5/5/2017
5571,P0079,,S0070,5/3/2017,3-May-17,0 sales,0,3,2.25,PR14,,PR03,,NA,5/6/2017,6/5/2017
5572,P0712,,S0115,5/3/2017,3-May-17,0 sales,0,17,21.5,PR14,,PR03,,NA,5/6/2017,6/5/2017
5573,P0067,,S0093,5/3/2017,3-May-17,0 sales,0,1,16.9,PR14,,PR03,,NA,5/4/2017,4/5/2017
5574,P0483,,S0078,5/3/2017,3-May-17,0 sales,0,2,10,PR14,,PR03,,NA,5/5/2017,5/5/2017
5575,P0261,,S0020,5/3/2017,3-May-17,2 sales,8.8,21,4.75,PR14,,PR03,,NA,5/4/2017,4/5/2017
5576,P0689,,S0038,5/3/2017,3-May-17,0 sales,0,59,29.9,PR14,,PR03,,NA,5/5/2017,5/5/2017
5577,P0398,,S0002,5/3/2017,3-May-17,0 sales,0,72,26.9,PR06,verylow,PR03,,NA,5/7/2017,7/5/2017
5578,P0438,,S0041,5/3/2017,3-May-17,0 sales,0,28,0.25,PR14,,PR03,,NA,5/5/2017,5/5/2017
5579,P0275,,S0049,5/3/2017,3-May-17,0 sales,0,34,2.45,PR14,,PR03,,NA,5/7/2017,7/5/2017
5580,P0454,,S0133,5/3/2017,3-May-17,0 sales,0,5,2.2,PR14,,PR03,,NA,5/5/2017,5/5/2017
5581,P0695,,S0040,5/3/2017,3-May-17,0 sales,0,10,5.25,PR14,,PR03,,NA,5/5/2017,5/5/2017
5582,P0055,,S0113,5/3/2017,3-May-17,0 sales,0,24,3.5,PR14,,PR03,,NA,5/6/2017,6/5/2017
5583,P0364,,S0108,5/3/2017,3-May-17,5 sales,4.63,31,1,PR14,,PR03,,NA,5/6/2017,6/5/2017
5584,P0394,,S0133,5/3/2017,3-May-17,0 sales,0,11,1,PR14,,PR03,,NA,5/5/2017,5/5/2017
5585,P0131,,S0085,5/3/2017,3-May-17,8 sales,12.64,379,1.95,PR09,low,PR03,,NA,5/6/2017,6/5/2017
5586,P0353,,S0123,5/3/2017,3-May-17,0 sales,0,5,9.5,PR17,veryhigh,PR03,,NA,5/5/2017,5/5/2017
5587,P0364,,S0111,5/3/2017,3-May-17,1 sales,0.93,0,NA,PR14,,PR03,,NA,5/8/2017,8/5/2017
5588,P0657,,S0073,5/3/2017,3-May-17,0 sales,0,11,7.9,PR14,,PR03,,NA,5/7/2017,7/5/2017
5589,P0500,,S0104,5/3/2017,3-May-17,1 sales,7.36,87,7.95,PR14,,PR03,,NA,5/4/2017,4/5/2017
5590,P0569,,S0120,5/3/2017,3-May-17,0 sales,0,35,2.7,PR14,,PR03,,NA,5/6/2017,6/5/2017
5591,P0035,,S0104,5/3/2017,3-May-17,0 sales,0,30,2.95,PR14,,PR03,,NA,5/5/2017,5/5/2017
5592,P0425,,S0115,5/3/2017,3-May-17,0 sales,0,6,5.9,PR14,,PR03,,NA,5/5/2017,5/5/2017
5593,P0615,,S0085,5/3/2017,3-May-17,0 sales,0,1,19.95,PR14,,PR03,,NA,5/5/2017,5/5/2017
5594,P0735,,S0137,5/3/2017,3-May-17,0 sales,0,2,10.75,PR14,,PR03,,NA,5/6/2017,6/5/2017
5595,P0663,,S0094,5/3/2017,3-May-17,0 sales,0,45,3.95,PR03,verylow,PR03,,NA,5/5/2017,5/5/2017
5596,P0134,,S0087,5/3/2017,3-May-17,1 sales,8.24,0,8.9,PR14,,PR03,,NA,5/7/2017,7/5/2017
5597,P0130,,S0110,5/3/2017,3-May-17,1 sales,8.26,10,9.75,PR14,,PR03,,NA,5/7/2017,7/5/2017
5598,P0141,,S0091,5/4/2017,4-May-17,0 sales,0,22,2.25,PR10,low,PR03,,NA,5/5/2017,5/5/2017
5599,P0671,,S0132,5/4/2017,4-May-17,0 sales,0,3,3.25,PR14,,PR03,,NA,5/8/2017,8/5/2017
5600,P0640,,S0097,5/4/2017,4-May-17,0 sales,0,10,27.9,PR14,,PR03,,NA,5/6/2017,6/5/2017
5601,P0400,,S0056,5/4/2017,4-May-17,0 sales,0,1,7.5,PR14,,PR03,,NA,5/6/2017,6/5/2017
5602,P0141,,S0013,5/4/2017,4-May-17,0 sales,0,24,2.25,PR10,low,PR03,,NA,5/6/2017,6/5/2017
5603,P0333,,S0014,5/4/2017,4-May-17,2 sales,3.43,6,1.85,PR14,,PR03,,NA,5/5/2017,5/5/2017
5604,P0144,,S0083,5/4/2017,4-May-17,0 sales,0,3,4.95,PR10,verylow,PR03,,NA,5/7/2017,7/5/2017
5605,P0711,,S0053,5/4/2017,4-May-17,0 sales,0,9,9.9,PR14,,PR03,,NA,5/8/2017,8/5/2017
5606,P0435,,S0142,5/4/2017,4-May-17,0 sales,0,9,27.25,PR10,verylow,PR03,,NA,5/6/2017,6/5/2017
5607,P0275,,S0055,5/4/2017,4-May-17,0 sales,0,47,2.45,PR14,,PR03,,NA,5/6/2017,6/5/2017
