order_id,product_id,quantity,unit_price
3141803761,4452,3,169.88
6184484468,240179,2,90.56
4599327740,613942,3,545
7479207574,60619,3,726.41
2996133401,903336,2,551.88
5972410040,968887,3,40.7
4007593324,305754,3,979.99
3428454405,432617,2,863.18
1160646195,876139,1,415.75
4376524554,812607,2,416.65
1519072771,925482,2,475.04
8203685394,615545,3,448.16
7906789850,491521,2,556.35
8073770046,661577,1,720.95
5190202949,992178,1,632.43
8542325207,373536,2,494.17
7566730050,552496,3,508
176509722,883013,1,989.88
1894603222,839170,1,481.63
2694800415,891833,2,493.19
5879390688,687218,1,317.82
1197715978,945635,3,778.9
7790696031,602241,1,976.55
2189360099,6405,1,236.51
3542041943,313754,1,136.6
9202469009,563740,1,96.33
3985829990,578097,1,267.61
4341872315,930284,3,189.47
4748123248,673058,3,765.76
99905061,492958,1,84.2
9118004489,473647,1,43.05
1696936610,490939,1,80.25
155669553,714999,1,882.51
2885541999,337168,3,545.49
2846340681,287070,2,443.17
963715332,771228,1,83.18
2807634451,481843,3,297.68
3046341241,690565,1,951.27
485687952,992178,3,632.43
7660904370,478531,1,825.46
9753033954,667163,1,441.2
9509887699,700048,2,141.28
1054122071,473929,1,440.19
9135272808,952124,2,127.08
597447215,848226,1,209.59
5562099656,440875,2,275.03
4122736828,500633,1,154.5
7238138072,679284,3,877.89
6244736404,613942,1,545
1297341963,564692,1,215.65
3842442278,567671,1,418.48
9576684860,587645,2,801.81
1592757566,124290,2,39.65
5060677329,264803,3,995.98
2241930006,26060,3,342.94
3246505078,677169,1,261.03
5870152806,659290,1,319.34
8919999754,564692,3,215.65
1080338783,433521,2,321.33
4641905606,112390,3,877.98
9456413999,839170,2,481.63
4764056827,767398,2,22.14
5168057633,272170,2,140.8
1442559656,240179,2,90.56
6590257283,435929,3,856.89
3429671763,473929,1,440.19
4750086089,563740,1,96.33
3204128006,41853,3,910.44
3171917027,56589,3,517.77
8814047085,764014,2,612.04
1889723479,317242,1,198.15
942025494,888807,3,230.58
4104444500,807452,1,144.19
7562260313,217710,2,58.59
7140244766,942001,1,671.55
7967974077,448752,3,160.07
7456822422,962054,2,16.86
4813468096,516376,3,877.43
8618576020,382511,1,702.54
3727646442,913428,3,392.22
9208156337,319388,3,657.8
8328118787,500633,3,154.5
580528836,11422,3,127.16
3350662630,927651,1,426.72
6716381725,328457,1,858.57
2249567137,897083,3,972.69
7484465509,706112,3,478.79
2577208156,615545,1,448.16
3321905621,820541,3,576.22
6686839282,726958,2,887.48
5095558661,970529,3,827.44
112658009,604184,1,397.55
1343610513,925482,2,475.04
7190610535,990993,3,263.7
5069426001,41853,1,910.44
5655369002,6405,2,236.51
5761530160,349294,1,934.75
4772519706,257719,1,281.73
8209051735,336847,3,936.98
4870391666,324809,1,608
7777975083,684939,1,727.95
8713948756,837480,2,217.4
6191050157,365133,3,915.45
4060449266,953175,1,225.21
5657605506,451933,3,568.94
8851743592,385113,1,816.38
4689717606,473929,1,440.19
2860246948,859361,1,432.39
2875550803,366066,3,918.58
5340575011,6405,2,236.51
7717156533,820973,1,114.52
8297255359,354409,1,325.08
7873234939,367391,1,939.55
3668515922,328457,3,858.57
8356690330,566052,2,87.3
3508620293,991434,1,237.62
9998297778,709916,3,33.76
3898421710,187399,2,53.49
3960980694,927651,1,426.72
5008395294,131136,3,37.8
3722869004,337168,3,545.49
8391555591,644847,1,622.81
8063730776,196719,3,217.5
9052752169,114414,2,832.06
7471416647,927651,2,426.72
848332407,555121,2,354.91
4062701987,194682,1,912.29
8723912832,455755,3,44.09
9099298435,89084,3,598.83
5645691241,77308,2,223.27
8258019846,734789,1,395.82
2732162016,305754,3,979.99
1561902412,679321,1,738.46
8979476889,256051,3,400.92
8373953053,679284,3,877.89
7021309133,992178,3,632.43
3447085029,337168,2,545.49
9284767341,470449,1,827.77
9770431940,679321,2,738.46
9650124390,123983,2,785.67
9826894858,319388,2,657.8
4466839873,77308,1,223.27
4331471900,762527,2,690.08
5777824005,945635,2,778.9
8795242622,33797,3,888.12
8561878376,555121,3,354.91
2113243643,644847,3,622.81
8497820340,327290,2,862.28
3167184563,798639,1,211.25
9997121955,739534,2,994.56
2954397481,272170,1,140.8
8125884987,764014,3,612.04
3765873352,365132,3,229.38
7733310993,820541,1,576.22
738093341,257719,2,281.73
1837574319,851978,3,715.72
2468420564,365133,2,915.45
5368005763,237083,2,577.13
3823949592,39154,2,946.86
6298008063,585299,3,799.46
2499190829,679284,2,877.89
491116137,237083,2,577.13
2206269404,642612,1,517.03
1330806043,760684,3,71.6
6770858376,654297,2,13.25
4466716432,799459,3,852.02
8292554686,478531,2,825.46
4204069161,34200,2,319.8
2163079658,661577,3,720.95
6971561757,578097,3,267.61
7965253060,739534,3,994.56
8939040193,36412,3,397.68
8322028211,451812,2,530.85
6865922682,914071,2,296.94
5912729079,871592,1,870.29
8764776130,82484,1,914.88
7769965629,747801,2,277.76
2166463032,851978,1,715.72
7035343259,853932,1,941.19
8914775994,91670,3,439.24
7565647347,726958,2,887.48
6172215120,714999,3,882.51
4043585691,760684,3,71.6
3735186180,120532,1,697.53
5281459433,194682,1,912.29
424087401,51036,1,931.61
884327245,679321,2,738.46
6318008970,952124,3,127.08
3792751421,914071,2,296.94
5471255539,578097,1,267.61
9917290378,991434,2,237.62
208989475,432617,2,863.18
7672827556,903336,1,551.88
3792912325,36412,3,397.68
2478533601,349294,2,934.75
2255745327,764014,1,612.04
8612261848,672059,1,672.73
6949810049,63769,2,878.07
2399456941,812607,2,416.65
6292969164,222892,3,869.22
2929485756,365132,1,229.38
8757869416,435929,1,856.89
2653966619,706112,2,478.79
336103625,500633,3,154.5
3727289407,564692,3,215.65
701250513,243235,2,109.03
101816977,677169,2,261.03
7838223552,952124,1,127.08
4123140013,807452,2,144.19
9821008306,131748,3,81.35
5414882934,990993,1,263.7
9257313140,925482,3,475.04
3857021231,561860,2,874.78
1606381345,784673,1,491.39
239830094,317242,3,198.15
580582858,274207,1,328.51
4191340899,642612,3,517.03
1013630716,9436,2,88.43
8220017366,894539,3,445.48
4353485612,324809,1,608
8682172393,891833,1,493.19
4085089017,925482,1,475.04
1287686307,563740,1,96.33
4425450216,365132,2,229.38
7799346570,540618,2,317.05
5917975686,927651,1,426.72
9588500388,712003,2,671.68
3963207709,274207,1,328.51
2217466286,992178,1,632.43
7130088913,712003,3,671.68
9064682961,799688,3,309.62
6060156146,930284,1,189.47
3106610673,444361,2,822.63
442408751,661577,1,720.95
353571238,552496,3,508
4670530333,120385,1,597.91
4961370923,832348,2,831.43
8946821991,462526,1,449.97
5720622852,264803,2,995.98
7305353953,798639,3,211.25
1402723627,60619,3,726.41
9820620357,240179,3,90.56
1930286155,953175,2,225.21
6759029950,712003,1,671.68
9032188284,52729,3,316.02
9490161602,679321,3,738.46
8565257085,762527,3,690.08
4884845960,34186,3,925.65
6181604084,15314,2,578.85
2718508408,91670,1,439.24
8354866000,679865,1,347.91
8025728977,952124,1,127.08
6531356394,487931,3,709.08
5489184758,927651,1,426.72
1377599881,492958,2,84.2
227162938,991434,2,237.62
3449083612,284460,2,505.95
5662514948,240179,1,90.56
2034571482,327290,3,862.28
348782569,644847,1,622.81
8697396531,658389,3,152.55
3538455450,799688,3,309.62
7513290139,954722,1,616.45
8320461939,432617,2,863.18
8217899522,107548,3,891.6
4217056877,131748,3,81.35
3684167813,354409,1,325.08
5351904164,82484,1,914.88
2731829604,672059,2,672.73
7162485958,120532,3,697.53
4830502113,848226,2,209.59
9797013595,39154,2,946.86
9487843345,587420,2,357.42
2148242015,219598,3,367.08
7465258008,615545,1,448.16
8875274470,807452,3,144.19
7049717910,82484,2,914.88
4829897426,697683,2,123.74
3532186218,481843,3,297.68
6897674900,237083,1,577.13
163895717,654623,2,422.14
9857592403,661577,1,720.95
2521197661,585299,1,799.46
488314125,839170,2,481.63
5073549838,385113,3,816.38
6399568661,965755,3,532.57
3672658084,194682,3,912.29
8273236145,366066,3,918.58
3411233779,500633,1,154.5
8024667539,354409,3,325.08
6112199794,397973,1,728.73
9484473160,137909,1,864.3
9729709418,784673,2,491.39
7900224799,327290,2,862.28
1821414490,124290,2,39.65
5813507399,500739,1,359.98
3928003125,274207,3,328.51
5271866987,681063,3,321.28
9794537731,114414,1,832.06
4852718488,131937,3,287.81
8300546273,677169,3,261.03
976104194,557908,3,942.37
5373961125,433521,3,321.33
6056126973,256783,2,906.54
6352881332,726958,3,887.48
1643234106,557908,3,942.37
8697966993,60619,3,726.41
2276061263,687218,1,317.82
4045613782,600767,3,722.42
2959828441,34186,1,925.65
3514589876,669378,3,212.14
9444081952,532965,1,307.23
8183959589,94225,3,77.11
1712832927,425341,3,486.28
8162867215,112390,1,877.98
4160230443,820973,1,114.52
9787535949,240179,1,90.56
3423995261,747801,2,277.76
1523343168,298985,3,183.76
1948066291,644847,1,622.81
2021361582,41853,3,910.44
7491420331,470449,2,827.77
994840771,112390,2,877.98
6277344634,131136,2,37.8
4092653338,317242,3,198.15
7213712604,500633,1,154.5
7326709115,883013,3,989.88
9419789569,171602,3,883.44
5388191488,153019,3,947.95
9065873433,930284,3,189.47
4627342297,67197,3,552.2
4286971111,114414,2,832.06
645282074,697683,2,123.74
7260939789,604184,2,397.55
1716322448,700048,2,141.28
4293959647,361361,3,826.21
3331935300,435929,2,856.89
1775389576,961614,3,227.22
8194774262,490602,3,549.47
3615279775,51036,1,931.61
11467999,747801,3,277.76
3971267196,171602,2,883.44
1584863963,455755,3,44.09
1557893814,70969,1,631.7
8172695964,697683,1,123.74
7462800868,747801,2,277.76
5438961669,425341,2,486.28
4904849001,913428,2,392.22
4816980820,63769,3,878.07
9004078716,760828,3,563.45
8350353728,481843,2,297.68
1204084245,690565,2,951.27
4142209897,440875,3,275.03
125551624,669378,2,212.14
9970545044,962591,3,130.01
7976032064,621677,3,317.8
8691567542,969851,3,340.66
3592747590,34200,1,319.8
7495753437,644847,1,622.81
3965847120,654623,2,422.14
9365984533,470449,1,827.77
2948242102,587645,3,801.81
6161193691,187399,2,53.49
5964122835,144124,3,162.67
8879377902,883013,2,989.88
8158068874,692985,1,197.39
7039570964,240179,3,90.56
5482913265,880510,2,951.43
1018255782,264803,2,995.98
8441505853,153019,3,947.95
3850018395,77308,2,223.27
4884197611,692985,1,197.39
5321849748,914071,3,296.94
9808738347,589812,1,163.03
8727249149,555121,2,354.91
2772154780,962591,1,130.01
9128056381,930284,3,189.47
4461463308,798639,3,211.25
5636483988,256783,2,906.54
1532065529,762527,1,690.08
9933994647,897083,1,972.69
4823026749,851978,1,715.72
7453442245,760828,1,563.45
6519941559,697683,3,123.74
3798769654,324809,1,608
5034289521,187399,3,53.49
6971088688,700048,1,141.28
5650184107,894539,2,445.48
5770410311,764014,2,612.04
274530126,851978,3,715.72
4819831152,432617,3,863.18
6977688323,171602,3,883.44
2035952734,525531,2,831.1
3665334102,435929,3,856.89
1862413314,490939,1,80.25
4466643926,9436,3,88.43
4470717835,644847,2,622.81
3018086191,217710,2,58.59
2447983559,451933,1,568.94
5116322704,991434,3,237.62
8941550852,36412,3,397.68
8026773850,812607,3,416.65
2102402075,965755,1,532.57
989844439,298985,3,183.76
8426805628,897083,3,972.69
7662188403,240179,3,90.56
9141654140,532965,2,307.23
5696947751,555121,2,354.91
8953871540,144124,2,162.67
1767778760,516376,2,877.43
5516201271,600767,1,722.42
9358248664,513199,3,422.23
1530424665,760684,1,71.6
7816293360,673058,2,765.76
1602396548,365132,2,229.38
7938126128,256783,1,906.54
271744331,153019,3,947.95
387311360,903336,1,551.88
1286123100,647462,1,326.42
4832392771,432617,1,863.18
4800106448,707935,1,820.9
5500008514,378287,2,332.84
7879575037,487931,3,709.08
50845914,478531,3,825.46
9766990467,361361,2,826.21
4215602937,820973,3,114.52
238484255,354409,3,325.08
3293988248,272170,2,140.8
5296157775,760684,3,71.6
1143489067,4452,2,169.88
8524452029,487931,1,709.08
4256779885,440875,1,275.03
7744686996,585299,1,799.46
5427462399,257719,2,281.73
8596751747,863930,1,242.57
4746468643,679865,3,347.91
3010047327,555121,3,354.91
1236959246,440875,1,275.03
6600422315,287070,3,443.17
3227252410,291238,3,746.03
6972292408,747801,1,277.76
7562754470,82484,2,914.88
7361971676,397973,1,728.73
8875605037,876139,1,415.75
8508253527,440875,1,275.03
6798775600,324809,2,608
3624810422,818522,1,96.09
4740213452,726958,2,887.48
3825468344,425341,3,486.28
902245665,298985,3,183.76
6874299189,561860,2,874.78
1127125313,140154,2,171.2
3606548818,448752,3,160.07
5750044154,930284,2,189.47
3872847781,652118,3,22.04
5939554684,606256,1,369.28
676412814,818990,1,163.55
4248390724,721521,2,417.39
8938687150,319388,3,657.8
7898867047,767398,3,22.14
2142065357,968887,1,40.7
9024719693,659290,3,319.34
8976616698,120385,2,597.91
8792586840,937542,3,97.04
5375387413,378230,3,166.42
4252164097,952124,1,127.08
8423273411,876139,3,415.75
2551179741,707935,3,820.9
227511348,513199,1,422.23
4434464045,153019,1,947.95
7041011843,883013,2,989.88
6510283268,136533,3,826.21
6853654698,131748,1,81.35
9338996795,34186,2,925.65
7346145952,449106,1,48.55
6497069610,329351,3,310.87
1741402363,611575,1,482.06
4825878367,26060,2,342.94
7019011442,552496,2,508
1674463798,67197,1,552.2
305684588,709916,3,33.76
5967495442,516376,2,877.43
2571047526,760828,2,563.45
7784811086,689769,2,46.62
7942005230,714999,2,882.51
6653543195,287070,3,443.17
397928918,991434,2,237.62
776120140,131937,2,287.81
8293188779,953175,1,225.21
178737268,942001,3,671.55
5246598523,272170,2,140.8
1172544737,602241,2,976.55
6419533291,124290,1,39.65
882083749,398340,1,651.93
3185510401,136533,1,826.21
7760767006,667163,2,441.2
3833878150,140154,1,171.2
369899578,525531,1,831.1
1944466212,990993,1,263.7
4064447117,284460,1,505.95
1553685597,647462,3,326.42
3682284811,848226,1,209.59
291439357,615545,2,448.16
8285784194,799952,1,922.64
5058742647,679865,2,347.91
6917020296,747801,1,277.76
6671181961,461804,3,310.69
5123439997,89084,2,598.83
8510183245,587420,3,357.42
6081384585,942001,1,671.55
4423613746,969851,3,340.66
1530472691,611575,1,482.06
7009303199,600767,3,722.42
5386652055,329351,3,310.87
4413239746,131937,1,287.81
4988875078,53833,1,134.69
1617565217,726958,1,887.48
392038758,863930,3,242.57
1828727552,820973,3,114.52
7119397338,124290,2,39.65
2611271708,798639,3,211.25
7162509481,606256,3,369.28
131913576,871592,3,870.29
6627201490,812607,1,416.65
4644950813,153019,3,947.95
9434934993,397973,1,728.73
2556317798,679284,3,877.89
2826150539,859361,3,432.39
4283803308,942001,1,671.55
6873424093,34186,3,925.65
4741294126,604184,3,397.55
4967241271,587645,2,801.81
9554079946,561860,1,874.78
4601205399,673058,2,765.76
5633967304,704868,2,193.46
4168163237,592784,1,280.35
5924297360,654623,3,422.14
2120299901,767398,2,22.14
1070876534,712307,2,264.89
7032280048,274207,2,328.51
156346853,490602,1,549.47
6873267326,319388,1,657.8
1370661468,187399,3,53.49
3612128358,4452,1,169.88
1736953222,146840,2,786.85
9107923488,4452,1,169.88
4378877600,952168,2,236.95
3232762361,124290,3,39.65
1831641377,219598,3,367.08
562428866,432617,3,863.18
4607715908,555121,2,354.91
4804575203,587420,3,357.42
8287234948,953175,1,225.21
6074452586,965755,1,532.57
6821790656,487931,2,709.08
7821942520,490939,1,80.25
3012496270,848226,2,209.59
8980370750,56589,1,517.77
6535672015,798639,3,211.25
6999060704,137909,2,864.3
9403732731,131748,2,81.35
5649255352,449106,3,48.55
5034409841,700048,1,141.28
9072111617,112390,1,877.98
9556880451,621677,3,317.8
4602796463,859361,3,432.39
6061353924,291238,1,746.03
4366519080,764014,2,612.04
1324817141,739448,1,755.66
5419080144,89084,2,598.83
8813470284,77308,1,223.27
3182992799,449106,2,48.55
7792996715,961614,3,227.22
6962624734,491314,3,973.44
5948662456,848226,1,209.59
3395675979,300159,1,44.35
7550368787,237083,2,577.13
8357671697,677169,3,261.03
9600704922,833557,3,422.87
9915229426,112390,2,877.98
9927474026,567671,1,418.48
6310535397,968887,1,40.7
8045941430,723678,2,675.46
4390394582,171602,2,883.44
5062545226,673058,2,765.76
2836701831,837480,3,217.4
4115492281,435929,1,856.89
3554645781,53833,3,134.69
3983605701,264803,3,995.98
8581516385,500633,1,154.5
8290229112,473647,1,43.05
1195560119,606256,1,369.28
5077327994,700048,1,141.28
2945185661,903336,3,551.88
3951005873,587420,3,357.42
3490816523,880510,3,951.43
6739114301,33955,1,186.08
5728818155,243235,3,109.03
7713651693,891833,1,493.19
5452048621,706112,2,478.79
2297027645,897083,1,972.69
2438302298,954722,2,616.45
578811216,563740,1,96.33
8684710720,621677,3,317.8
1249797614,327290,1,862.28
8013026217,672059,1,672.73
5421697986,606256,2,369.28
8922741261,863930,3,242.57
3441102335,516376,3,877.43
6065607924,63769,2,878.07
5153395650,478531,1,825.46
2215235447,298985,1,183.76
5678676134,319388,1,657.8
5045588926,60619,1,726.41
1677502866,969851,1,340.66
4777610024,433521,3,321.33
477350788,762527,2,690.08
4616699342,818990,2,163.55
8849914077,154179,3,582.87
9183435457,107548,1,891.6
6922646336,799952,3,922.64
3228806806,679865,2,347.91
4893095476,444361,2,822.63
7773468233,462526,2,449.97
5928657526,473929,2,440.19
4435936422,837480,2,217.4
6031122324,298985,1,183.76
7286969496,366066,3,918.58
4665508413,433521,2,321.33
9224598372,962054,1,16.86
842020543,927651,1,426.72
7237143327,820973,1,114.52
5095141954,133542,1,68.49
6229535077,739534,2,994.56
2984879441,557908,1,942.37
785895477,771228,2,83.18
6220343481,525531,3,831.1
5897343054,991434,1,237.62
60465,361361,2,826.21
2245476104,327290,3,862.28
6347292505,658389,1,152.55
8321900643,611575,2,482.06
9639033064,949818,1,483.05
2748368258,478531,3,825.46
1444371693,455083,3,959.01
7111342746,914071,1,296.94
9457576236,52729,3,316.02
4167252733,991434,2,237.62
4304875010,425341,1,486.28
4870910859,516376,3,877.43
3674118222,839170,2,481.63
38408517,378287,2,332.84
3081609596,712003,3,671.68
1390229631,654623,1,422.14
7498092418,799688,1,309.62
3334055527,784673,2,491.39
8729426842,942001,2,671.55
1722808791,432617,1,863.18
9775070757,264803,1,995.98
4737779056,491521,3,556.35
2047483376,51036,2,931.61
4758632331,753354,2,423.56
4741574337,851978,2,715.72
5805120939,747801,1,277.76
7550508,140154,2,171.2
1966056265,305754,1,979.99
6363072906,26060,2,342.94
7389054351,563740,3,96.33
7146572423,557908,2,942.37
4590810848,516376,3,877.43
9226364404,876139,3,415.75
6687792641,914071,2,296.94
5183577434,376447,1,724.84
7440785414,397973,1,728.73
7932057095,26060,2,342.94
6126906924,602241,1,976.55
8997788831,146840,2,786.85
3480516243,34186,3,925.65
1234692850,354409,3,325.08
4954911880,136533,2,826.21
504060154,839170,2,481.63
8723752267,137909,2,864.3
5724116944,366066,1,918.58
8161349145,144124,3,162.67
2985254380,449106,2,48.55
9837170359,739534,3,994.56
3915323515,681063,3,321.28
8829163586,615545,3,448.16
961526405,516376,1,877.43
5792721465,615545,3,448.16
8094117960,317242,2,198.15
9318325652,606256,2,369.28
852676412,679284,1,877.89
6487883093,990993,2,263.7
5398965602,661577,3,720.95
6149664144,681063,2,321.28
6231586256,329351,2,310.87
4598622116,462526,1,449.97
8971796779,952168,3,236.95
2148246883,131136,3,37.8
4357632507,298985,3,183.76
3323576462,114414,1,832.06
4220834107,876139,3,415.75
4409513224,721521,3,417.39
5610159677,760684,3,71.6
6259219127,714999,1,882.51
5628497118,51036,1,931.61
1508576390,602241,2,976.55
5922953060,34186,1,925.65
5130838561,771228,1,83.18
3217749279,327290,3,862.28
9279422297,954722,3,616.45
222955546,566052,1,87.3
8290493339,602241,3,976.55
6418952352,667163,3,441.2
8978231928,243235,3,109.03
3746306403,890623,1,354.52
3157198428,927651,1,426.72
981939883,461804,1,310.69
6569836274,913428,2,392.22
5695124358,317242,3,198.15
773335066,833557,1,422.87
3618712852,970529,3,827.44
6009732867,94225,1,77.11
7269785858,274207,1,328.51
5798831066,33955,2,186.08
5330654120,969851,1,340.66
462189338,839170,1,481.63
7536187765,927651,2,426.72
9938820107,51036,3,931.61
9410751894,652118,1,22.04
9172888683,14145,3,630.84
8018695018,124290,3,39.65
7456610316,901144,2,340.36
5627902734,927651,3,426.72
5189768940,327290,2,862.28
173709007,306177,3,769.24
1485229334,667163,1,441.2
9334479603,34200,2,319.8
8674211510,654297,1,13.25
390257855,937542,1,97.04
6642374542,462526,2,449.97
6585999443,444361,1,822.63
622705569,337168,2,545.49
1635083835,681063,2,321.28
7359512417,606256,3,369.28
9237698013,382511,3,702.54
3492935177,757274,1,98.32
4324086468,734789,1,395.82
9171218505,378230,1,166.42
5068157547,186168,3,878.8
8558710948,880510,1,951.43
3184669775,34200,3,319.8
7079324691,398340,3,651.93
4210311922,120532,2,697.53
7660037070,784673,3,491.39
9410025634,9436,3,88.43
6798589010,11422,1,127.16
5401466202,478531,3,825.46
9102648124,859361,3,432.39
1969956670,848226,1,209.59
1194228460,140489,3,650.2
9628463148,566052,3,87.3
7745364283,654623,1,422.14
9892343037,131748,3,81.35
1588828749,53833,3,134.69
4037647778,144124,2,162.67
6664301655,367391,1,939.55
7096225581,6405,1,236.51
79029185,820973,3,114.52
7831967187,993331,3,102.44
482214790,51036,3,931.61
5931307224,891833,1,493.19
6410432854,894539,3,445.48
6124624375,644847,2,622.81
8992870838,757274,2,98.32
8377146126,291238,3,746.03
7852428533,602241,3,976.55
9258876870,131748,1,81.35
6810940082,606256,3,369.28
3330538479,771228,2,83.18
7270469981,131748,1,81.35
5636241570,306177,1,769.24
4467471002,51036,1,931.61
6201821502,555121,3,354.91
6144140039,324809,1,608
3310749597,611575,3,482.06
5085488484,56589,1,517.77
587498345,970529,2,827.44
5136205193,473929,1,440.19
9321319130,807452,1,144.19
9113393578,832348,1,831.43
3860678807,378287,3,332.84
3603683788,478531,1,825.46
4472082279,753354,2,423.56
4104732514,927651,1,426.72
9050314096,196719,2,217.5
9296105870,692985,2,197.39
4678456188,306177,3,769.24
812386333,567671,2,418.48
8100314462,760828,1,563.45
781509952,131748,2,81.35
1918416669,77308,1,223.27
1152165724,687218,3,317.82
9664390656,968887,1,40.7
2686950796,961614,2,227.22
7332801173,118820,1,12.32
3503438244,123983,2,785.67
4044591373,578097,3,267.61
7817195618,945635,3,778.9
8974710941,962591,1,130.01
2811268404,433521,2,321.33
7251548462,114414,3,832.06
352037003,992178,3,632.43
8510312737,313754,1,136.6
3242700095,490939,1,80.25
5833898647,851978,2,715.72
7212771842,60619,3,726.41
7799757050,91670,1,439.24
9593303695,951463,2,787.4
7709693536,89084,2,598.83
5092922964,114414,3,832.06
8318806722,196719,2,217.5
4352870279,153019,2,947.95
6722040962,945635,1,778.9
1690831615,566052,2,87.3
6475689021,397973,1,728.73
8361280131,954722,2,616.45
2664549359,440875,1,275.03
9510912773,555121,1,354.91
3654462337,659290,2,319.34
2308652017,566052,3,87.3
8300200841,587420,2,357.42
5027243163,540618,3,317.05
713290065,799459,3,852.02
2006434350,136533,1,826.21
6587221270,120385,1,597.91
969705468,256051,3,400.92
4492000627,798639,1,211.25
977290328,942001,2,671.55
8735245723,672059,3,672.73
6299539090,784673,3,491.39
2177211652,784827,1,274.25
8972569491,51036,3,931.61
7658414712,349294,3,934.75
2069355540,183929,1,738.74
4084790776,812607,3,416.65
8716008121,658389,3,152.55
9781965606,784827,2,274.25
8380133046,681063,3,321.28
691827543,621677,1,317.8
5750245858,217710,3,58.59
1578150657,382511,2,702.54
9069556587,747801,1,277.76
8396347551,913428,1,392.22
6083487488,820973,3,114.52
3191281184,853932,3,941.19
6397409024,762527,2,690.08
9021529086,107548,3,891.6
8214544415,537274,3,702.71
8569302709,131937,3,287.81
2219192870,799952,3,922.64
8537081061,894539,2,445.48
9284683425,91670,3,439.24
9774193601,451933,1,568.94
7496826261,219598,3,367.08
1058749075,677169,1,261.03
7128038799,961614,1,227.22
3596318350,700048,2,141.28
3187042843,378230,2,166.42
4673500573,70969,1,631.7
881900445,328457,3,858.57
9874112459,739448,2,755.66
4531430634,952168,1,236.95
6715699166,107548,2,891.6
4171748538,652118,3,22.04
4093115982,444361,3,822.63
2515279840,461804,1,310.69
4981424948,679865,1,347.91
1911064507,500633,2,154.5
6438392384,654623,1,422.14
5859840400,552883,3,888.16
7640576778,305754,3,979.99
5453475937,131748,1,81.35
653610300,684939,1,727.95
730299055,679321,1,738.46
8396250231,721521,2,417.39
8556969682,532965,1,307.23
7159670875,684939,3,727.95
4922278509,644847,2,622.81
8151274002,34186,2,925.65
5373978100,433521,3,321.33
6210207010,859361,1,432.39
1837403174,14145,3,630.84
1148265823,542300,3,255.35
8472487149,837480,2,217.4
9111535172,784673,1,491.39
6558001978,478531,3,825.46
2762095386,623234,2,329.79
2406325099,734789,3,395.82
4274182127,798639,2,211.25
7271609994,425341,3,486.28
9182539734,557908,3,942.37
7891517071,56589,1,517.77
3666182849,51036,1,931.61
8724590445,741341,1,923.84
7919863938,945635,3,778.9
3545539999,287070,1,443.17
7463392603,812607,3,416.65
7296733293,615545,3,448.16
7118924734,552496,2,508
2529809156,513199,1,422.23
2216699744,807452,2,144.19
8257221712,677542,2,212.61
1357352531,799952,2,922.64
2108138590,602241,2,976.55
5648212121,41853,1,910.44
3951878528,949818,1,483.05
8310385249,39154,1,946.86
7513562596,144124,1,162.67
6304586678,679321,3,738.46
5222812863,451812,1,530.85
5393039591,378230,1,166.42
6708586922,799952,3,922.64
3177552965,328457,2,858.57
607125614,661577,3,720.95
139417019,992178,1,632.43
1893231742,913428,2,392.22
3580010065,89084,3,598.83
962319394,876139,1,415.75
8321726382,970529,2,827.44
1485682761,70969,3,631.7
5008756947,36412,1,397.68
1334996274,771228,3,83.18
2914506024,274207,1,328.51
8811831663,136533,3,826.21
875427533,669378,3,212.14
5865390748,700048,3,141.28
4054828941,77308,1,223.27
1257568604,839170,1,481.63
2738862626,34200,1,319.8
7352532839,313754,3,136.6
520221662,57405,1,607.67
7818925535,848226,1,209.59
3476023750,925482,1,475.04
8945838922,114414,3,832.06
2233053313,222892,2,869.22
1844073851,799688,2,309.62
8348125769,707935,3,820.9
8475818223,721521,2,417.39
4270941188,34200,1,319.8
2611200126,679865,1,347.91
8573833987,654297,3,13.25
2979246068,361361,3,826.21
6779895105,112390,3,877.98
1731478314,6405,2,236.51
3692405872,661577,3,720.95
8853713324,799688,2,309.62
979766779,784673,3,491.39
5709672475,91670,2,439.24
3855709201,820973,3,114.52
6861065282,832348,3,831.43
7919724613,112390,1,877.98
7882742057,365133,1,915.45
1929002406,516376,3,877.43
2458349464,187399,2,53.49
6608328221,313754,1,136.6
7736615348,397973,3,728.73
2591738507,171602,2,883.44
6751537971,903336,3,551.88
9768154003,11422,2,127.16
5887288860,146840,3,786.85
3559865135,365132,3,229.38
209044447,757274,2,98.32
9643668734,747801,2,277.76
6115465612,767398,3,22.14
8493723088,803607,1,949.73
6392024503,451812,2,530.85
9863468109,256051,3,400.92
5448628635,837480,3,217.4
3329455953,34200,2,319.8
3584190892,26060,3,342.94
9097056321,540618,1,317.05
525741957,784673,2,491.39
5387395051,925482,2,475.04
6799246060,803607,3,949.73
8986314607,700048,1,141.28
1085912198,697683,1,123.74
3423328091,679321,2,738.46
9848366909,365132,2,229.38
936021770,107548,3,891.6
8916215165,925482,3,475.04
389558867,555121,3,354.91
7616883530,306177,3,769.24
3851744248,734789,1,395.82
4953665655,444361,2,822.63
962864152,455083,3,959.01
923668833,771228,3,83.18
4022122330,26060,3,342.94
4564846800,500739,2,359.98
690652905,451812,2,530.85
716741661,799688,2,309.62
6575532281,34200,1,319.8
7486807731,803607,3,949.73
9721870982,272170,1,140.8
8105823343,56589,1,517.77
7113554979,53833,1,134.69
